"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER","ACTCOMP","ACTENGL","ACTMATH","ACTSCIR","HSGPA"
"37e270aa3b2dd69fde5557e2088b0af9","C+",3.298,"M",28.0,26.0,30.0,28.0,3.5
"6d239aad1fa9902ea161f037588611cd","B+",2.438125,"M",22.0,22.0,21.0,22.0,2.85999870300293
"8e6309301733db226c7688cab2e5707d","C",1.768461538,"M",25.0,25.0,25.0,27.0,3.42999839782715
"cb5c829a6fba5b7e699736e3ec3a399d","C",1.0,"M",22.0,22.0,25.0,22.0,3.08999824523926
"6999df0d504ca1a7cfa6500f7a95e642","B",3.544545455,"M",23.0,21.0,23.0,24.0,3.45999908447266
"1a4cc05faafcb54ea1c279adf7367aff","C",2.398,"M",25.0,24.0,27.0,26.0,4.0
"3968075478d62045741470cd43aa461e","B+",3.070714286,"M",22.0,19.0,24.0,23.0,3.54999923706055
"708ff64abbf217bdcb9818243658084a","C+",2.513636364,"M",18.0,12.0,25.0,22.0,3.68999862670898
"659c52f8c112e64c1c398fa519aaded1","A-",3.389166667,"M",20.0,19.0,24.0,24.0,3.46999931335449
"04cb37875acfbd633e2d8e765e9d18be","A-",2.834166667,"M",28.0,27.0,27.0,27.0,2.95999908447266
"9479675324b1880a87b45bc724c0e144","D+",1.443333333,"M",22.0,19.0,25.0,22.0,2.98999977111816
"10b95996594670eb16e398006bb78b33","B",2.89,"M",21.0,20.0,22.0,21.0,3.75
"1e8b8c678b3baa660bcf44c376a79d0a","A-",4.0,"M",22.0,22.0,23.0,21.0,3.86999893188477
"a0b2ed93325db3e06a7eab9065e57ba4","B-",2.285714286,"M",22.0,19.0,26.0,22.0,3.40999984741211
"9046aec3356eb274d315ab6be97672e7","B",3.0,"M",25.0,20.0,27.0,26.0,3.36999893188477
"4faa78e2b08366e309a45e003c3bde2b","A",3.06125,"M",24.0,25.0,23.0,25.0,3.68999862670898
"bc3f7578be618bdbd1016fea6df1417b","A",3.214285714,"M",26.0,21.0,28.0,25.0,3.40999984741211
"2d16ea207f46341605ac4ffa0668592c","B",2.737857143,"M",28.0,28.0,29.0,25.0,3.66999816894531
"887b8c62fdc1d786a6cdb10ca5271f3b","A",3.312941176,"M",21.0,16.0,23.0,24.0,3.44999885559082
"ea9b63c724648d1dd5c36c867903be2a","B",2.924615385,"M",21.0,18.0,18.0,24.0,3.23999977111816
"bfbb5f58f355f99f1e813626c43c824a","A",3.391111111,"M",28.0,26.0,28.0,30.0,4.0
"83e2697ee188f04e979a8cb30c34c60b","C-",0.0,"F",20.0,21.0,20.0,18.0,3.54999923706055
"83e2697ee188f04e979a8cb30c34c60b","C-",0.0,"F",20.0,21.0,20.0,18.0,3.54999923706055
"2ff8c36d60284753b3fd6cabf6983548","A",3.692307692,"M",21.0,22.0,16.0,21.0,3.96999931335449
"0ff24f24a758f21aedb31b89f26a45d7","B+",3.4975,"M",27.0,22.0,31.0,29.0,2.92999839782715
"b1ab9d0bd6bd0209b5fa31d5531af147","A",3.278333333,"M",26.0,25.0,28.0,24.0,3.3799991607666
"a816e18a312a57cb9a3d45fc0f17608c","A+",3.785,"M",27.0,25.0,29.0,22.0,3.39999961853027
"a4df8246794e115eaeebfbd289dfbd8a","A+",3.721666667,"M",26.0,29.0,27.0,25.0,4.16999816894531
"b86f68bc6cdad417e08d2c5afc47af2a","A-",2.846153846,"M",24.0,24.0,26.0,25.0,3.56999969482422
"c31aa4a212026a862190ff9b854f3fb6","A+",3.625,"F",29.0,30.0,27.0,26.0,4.0
"ea39a86bb6cff345be346c069bda22db","C",0.714285714,"M",25.0,22.0,25.0,25.0,3.48999977111816
"07862554b747c45498c77c967b136745","WP",3.231538462,"F",26.0,29.0,28.0,26.0,3.75
"45854470b4e548919af6a968770fcdf8","B+",2.768461538,"M",29.0,29.0,27.0,32.0,3.70999908447266
"4ac347e6dcc4bb8e327e91284183f986","W",0.0,"M",27.0,26.0,31.0,27.0,4.0
"716f03e2a24da23fc2196132fc2f59c3","B",1.692307692,"M",23.0,15.0,22.0,24.0,2.66999816894531
"46591646a1dcdbd2d2393d406dadcc96","B-",2.056111111,"M",19.0,16.0,24.0,20.0,3.60999870300293
"fc715b03b28d4df55647b0c905badc6e","B+",2.547142857,"M",22.0,22.0,21.0,23.0,3.29999923706055
"671bcb2b1d81b140c316825a3593c60d","C-",1.5025,"M",27.0,28.0,27.0,25.0,3.53999900817871
"1273ecdbcbef0fbbee4f7208aa73f44b","A-",3.048571429,"M",29.0,28.0,28.0,28.0,3.0
"30e53cdf6054c419a1682dcc421a3565","A-",3.563846154,"M",26.0,26.0,27.0,26.0,3.96299934387207
"6976d928742583a4f269aadb96c03700","A",2.949230769,"M",26.0,24.0,29.0,27.0,2.56999969482422
"1adc04cb49b66ff068f8386dbac11fb2","A-",3.125,"M",25.0,26.0,27.0,26.0,3.73999977111816
"f8ff1aaad42e5ae0bbe46bb497f3e2b9","A",4.088,"M",23.0,22.0,24.0,22.0,4.0
"8fb87c381d2453bebec52519589d05e1","B+",3.41625,"M",26.0,22.0,26.0,30.0,3.3799991607666
"50ca6447a947685e7c93684b6f623f2b","A",3.785,"F",30.0,32.0,29.0,28.0,3.41999816894531
"93b17975d9e03382debf903c444247f9","B+",3.732,"M",22.0,22.0,24.0,20.0,3.81999969482422
"cf94782b72e438b66e089b133f7dbe1b","A-",3.768461538,"M",29.0,30.0,27.0,28.0,2.80999946594238
"0766e750de70e256f80a8698c8e72cd5","A",3.901176471,"M",32.0,33.0,35.0,28.0,3.75
"b48862fd860f9cf75068903106e872f3","C+",0.0,"F",21.0,21.0,20.0,21.0,2.52999877929688
"b48862fd860f9cf75068903106e872f3","C+",3.58,"F",21.0,21.0,20.0,21.0,2.52999877929688
"f450b217fbdc19ba6f3ee9eb1c27c05e","A+",3.8325,"M",35.0,33.0,35.0,36.0,4.0
"2aefc2e44dee957c6f3c45cccfdf70d0","A-",3.386153846,"M",23.0,23.0,27.0,22.0,2.90999984741211
"d0fabc641a2bba8820cf1a12644953fc","A+",3.927142857,"M",31.0,28.0,30.0,33.0,4.08999633789063
"f1766816a047d131f1adfd1456e02d2a","A",3.647058824,"M",27.0,24.0,34.0,25.0,3.81999969482422
"6a0817764cd05be154b9aba6bfa51be1","A-",2.973846154,"M",20.0,17.0,19.0,22.0,3.0099983215332
"9aaae0b457eb5ba1ce3efd7965ddb868","B+",3.070714286,"M",26.0,21.0,31.0,30.0,4.0
"66c9e415af9eddc4cb688fd8f94f69e0","C",2.667222222,"M",23.0,20.0,24.0,24.0,3.69999885559082
"84054e186199a46130c5a134e5070e3b","C+",1.965,"M",27.0,26.0,33.0,25.0,3.39999961853027
"ce1d82b6846be5ac68a80a2df2ed9ca7","A-",3.312352941,"M",28.0,24.0,31.0,28.0,4.30999755859375
"fbea40c5eedb8c90c9bdf318ee79bffa","A+",4.22,"F",31.0,35.0,33.0,25.0,4.39999771118164
"2145730bdcb894083317816b9518d9c5","A+",3.906666667,"M",30.0,29.0,28.0,31.0,2.82999992370605
"db19975de47352aa727e40a15a386c40","A",3.718461538,"M",26.0,28.0,27.0,26.0,4.0
"5d049f79c8103f87a2c9cedd41d8cba6","A",3.026153846,"M",22.0,21.0,27.0,22.0,3.8799991607666
"83e2697ee188f04e979a8cb30c34c60b","C+",2.33,"F",20.0,21.0,20.0,18.0,3.54999923706055
"83e2697ee188f04e979a8cb30c34c60b","C+",0.0,"F",20.0,21.0,20.0,18.0,3.54999923706055
"cdba2699cc0d045fadfbc1c939258c96","A",3.443333333,"M",25.0,21.0,20.0,26.0,3.58999824523926
"852d167b20a7841dd9b97b5ba73b567b","B+",3.0,"M",19.0,16.0,18.0,18.0,3.43999862670898
"f7c0f8e93085bb0ac7f5f7ee31cf5a95","B",3.076923077,"F",22.0,22.0,21.0,22.0,3.96999931335449
"b04417228223c1c31acbe53bbbb47ca1","A",3.36,"M",21.0,20.0,23.0,20.0,3.5099983215332
"26485f67aac3407c26d1742fe420296b","B",3.178461538,"M",24.0,23.0,30.0,21.0,3.84999847412109
"eaccfbfedf1151957e2ef3f2b5731173","C",1.6,"M",20.0,20.0,20.0,20.0,3.47999954223633
"eaccfbfedf1151957e2ef3f2b5731173","C",1.6,"M",20.0,20.0,20.0,20.0,3.47999954223633
"0e155222a1a6e6c075547de8477caeb0","C",2.083125,"F",23.0,19.0,26.0,24.0,3.46999931335449
"8eb12d290162a3975195bca7497fb2d2","B+",3.509411765,"M",26.0,30.0,26.0,26.0,3.25
"f612260a04847c02b0666a9e291f0014","A-",3.09,"M",25.0,23.0,23.0,23.0,3.47999954223633
"6b2d8122daa5128ec4c485ce8099b4d7","A+",3.941764706,"M",25.0,25.0,34.0,26.0,4.0
"26e425b5115c6f50837842fddb8a231b","B-",2.982222222,"M",22.0,20.0,25.0,27.0,3.83999824523926
"be6cd41703276e5f2919b173f0022982","A",3.932,"M",27.0,22.0,35.0,27.0,3.70999908447266
"8bf8f656e0fedb7e9a24352effa00e97","A+",3.666,"M",24.0,20.0,26.0,25.0,3.8799991607666
"3e350d20dfdfb23b4172cbd85e46156a","C+",1.696363636,"F",24.0,25.0,26.0,25.0,2.82999992370605
"68e83e54f53c774df5b0784f796f5c20","C+",2.306153846,"M",23.0,20.0,27.0,22.0,3.83999824523926
"5d289af35237db5d1f53472fa47a7b94","C",3.3325,"M",21.0,20.0,22.0,21.0,4.0
"e4fb0126726ebec8617db84709513545","A",3.64,"M",28.0,31.0,28.0,26.0,4.0
"e4fb0126726ebec8617db84709513545","A",3.64,"M",28.0,31.0,28.0,26.0,4.0
"e4e83da00c9e413d2446cbb155526b61","A",4.094285714,"M",28.0,31.0,25.0,24.0,4.0
"7f7b7ea87ad71c99470ebfade0d2870a","B+",3.8325,"M",21.0,19.0,20.0,24.0,3.0099983215332
"7415220eb6bc60297a0f935d8fa9db54","A-",3.756,"M",29.0,26.0,34.0,27.0,3.65999984741211
"a8f918c4f174fbb570196d9fef0b2418","B-",2.75125,"M",19.0,18.0,22.0,20.0,3.67999839782715
"787e0ecb5cd68c3465b2f9bf19e176d6","A",3.510666667,"M",29.0,30.0,30.0,29.0,3.59999847412109
"64b64602e61a92542435f3846a0afc7e","A-",2.616923077,"M",24.0,22.0,30.0,25.0,2.3799991607666
"0cca8665cba0599bfbf0568590a6f5d4","A+",3.89,"M",20.0,23.0,18.0,21.0,2.91999816894531
"82d0b532482e292f78849915b1901b35","C+",3.069285714,"M",22.0,20.0,22.0,19.0,3.17199897766113
"82d0b532482e292f78849915b1901b35","C+",0.0,"M",22.0,20.0,22.0,19.0,3.17199897766113
"06241866a1396305f53acf5bda66635d","A-",3.076923077,"M",26.0,25.0,27.0,25.0,2.60999870300293
"369bafb3515490bc74f2f72d75f5ee91","B",3.360769231,"M",22.0,20.0,23.0,21.0,3.27999877929688
"c8a9aa9401b1901c901c086a5c262299","WP",3.215,"M",24.0,21.0,25.0,27.0,3.82999992370605
"0694c5ab0827667d7529bc08ac441d31","A",3.923846154,"M",22.0,26.0,20.0,20.0,2.36999893188477
"b4ff4f3677c778deba5a4049bd99974d","A-",3.31,"M",26.0,24.0,26.0,26.0,3.75
"e97d230ee451075ae730ff60ec218d34","A",3.685882353,"M",24.0,21.0,28.0,24.0,4.07999801635742
"c8e2b14d48e5b9a0229abbc5975b69e1","A-",3.422666667,"M",23.0,20.0,28.0,22.0,3.63999938964844
"e4769b72486875ffcb8861e0e0203c81","A+",3.725882353,"M",27.0,22.0,31.0,28.0,3.69999885559082
"e5008056d940b319751e42a2ef4f8c4d","A",2.589230769,"M",24.0,25.0,27.0,23.0,3.01999855041504
"9479675324b1880a87b45bc724c0e144","C",2.75,"M",22.0,19.0,25.0,22.0,2.98999977111816
"1570bf50b076b27ccda3d69d1b0b8673","B-",2.866,"M",19.0,20.0,18.0,17.0,3.02999877929688
"a54f2ab3f58b8c6022a667aab9e4f26b","D",2.8325,"M",22.0,20.0,22.0,27.0,3.53999900817871
"0fbc19c3063b5e7886288820aef6928c","WP",3.643571429,"M",21.0,17.0,26.0,20.0,3.69999885559082
"fb9fd3b83da2b5f6771cf3ac51fee8ac","B+",2.8,"M",26.0,24.0,26.0,25.0,2.45799827575684
"5fd77131b7c7718b08156f6cb06e66f3","WP",3.666666667,"M",19.0,20.0,23.0,19.0,2.82999992370605
"49b120580b7d0453e6327f13e896d611","C",2.37625,"M",23.0,20.0,26.0,21.0,2.5099983215332
"ff702552394a26f4a42a14d98e272929","F",1.54375,"M",32.0,32.0,32.0,29.0,3.10999870300293
"39e9a3ca023cf23f6dbbb713eb6eafdf","A",3.606470588,"M",24.0,23.0,24.0,25.0,3.51999855041504
"e22d5ec522021aa7f4b9cdfb43996133","D",2.6,"M",22.0,18.0,25.0,24.0,3.28999900817871
"47b06ad20670a086491a0173b13e0e08","WP",2.363636364,"M",16.0,13.0,20.0,18.0,3.48999977111816
"43066412a1e361d25344a6e6ed6029af","B+",3.000769231,"M",22.0,23.0,23.0,22.0,2.79999923706055
"85e0dc546a35445499bdfff77667d2fb","C+",2.53,"F",14.0,10.0,16.0,18.0,3.56599998474121
"b4ba9e15a8e2236678e32b6612a9e00f","F",2.0,"F",16.0,11.0,17.0,20.0,3.85999870300293
"798d0682d0a1b18b514c388d916c1c13","C",2.25,"M",21.0,15.0,24.0,24.0,3.65999984741211
"2ee7f6ef93e6062c905c92efb2da0903","D",2.0,"M",21.0,20.0,22.0,23.0,3.2599983215332
"970223c600ec055f088e63e27a37b99e","B",3.578,"M",27.0,30.0,26.0,25.0,2.0
"fbdeab9f8f3caf207272048f83429dc9","A",3.8485,"M",24.0,23.0,25.0,22.0,3.58999824523926
"0be5633f1842dd5bbe016834daebac54","B+",3.153076923,"M",20.0,18.0,23.0,22.0,4.0
"d2a096924f9fddbfb8d07bfac7dc949c","B-",2.791875,"M",26.0,29.0,30.0,25.0,3.63999938964844
"2501fd59c54f8357663b06e5831b5938","B",3.349444444,"M",26.0,24.0,25.0,26.0,3.5
"7c73fcaed8116094b5f5ea508bdf4625","A-",3.630555556,"M",29.0,30.0,32.0,25.0,3.0
"43ddae74533f2208081f5f6066e06578","WP",3.82,"M",21.0,24.0,18.0,20.0,2.29999923706055
"efc1c710e0b9305ce38746e9cd7b8d93","B-",2.516363636,"M",18.0,16.0,18.0,20.0,2.97999954223633
"6dfa4590ffc4e8231271c70ac3f514c5","F",1.294705882,"F",21.0,21.0,25.0,20.0,3.0
"17278752201031d51327e6c75eeed8a9","B",2.645,"F",27.0,31.0,24.0,23.0,3.34999847412109
"c0dde04f00e2dbeddabe1ee517caf6ad","WP",0.0,"M",23.0,19.0,26.0,24.0,3.69999885559082
"c0dde04f00e2dbeddabe1ee517caf6ad","WP",0.0,"M",23.0,19.0,26.0,24.0,3.69999885559082
"706546daf8910023aa65435288151626","F",2.618571429,"M",25.0,25.0,24.0,25.0,3.73999977111816
"69e3638b8c123f3caf2dd41aca451e2c","F",1.546428571,"M",20.0,23.0,19.0,17.0,2.85999870300293
"9976382da8bf0fc74fc921858728377d","C+",0.0,"M",18.0,20.0,16.0,19.0,3.15999984741211
"9976382da8bf0fc74fc921858728377d","C+",2.78875,"M",18.0,20.0,16.0,19.0,3.15999984741211
"0b40ab37850666366067719ca05b6f72","C",2.738571429,"F",22.0,20.0,25.0,21.0,3.82999992370605
"3817b9a08d47ed50eb66a39eb470b351","F",1.0,"M",17.0,13.0,19.0,22.0,1.77999973297119
"f94fec86117d8a916d154375a40c87d3","W",0.0,"M",22.0,22.0,21.0,25.0,2.90999984741211
"1275617db2976a0fca8cc780e15a4599","B",0.0,"M",18.0,16.0,16.0,19.0,3.19999885559082
"1275617db2976a0fca8cc780e15a4599","B",3.5275,"M",18.0,16.0,16.0,19.0,3.19999885559082
"5d722c62b09399ee1a442acaa136e826","A",4.165,"M",33.0,34.0,35.0,31.0,4.0
"290b7d6f23947173345423621551663e","B+",3.833333333,"M",31.0,30.0,29.0,34.0,3.97999954223633
"cb6b145bdc2528a3f1ac98272229c3bd","A-",3.5425,"F",31.0,33.0,29.0,28.0,4.0
"197d97aa7fedf6a6c5fe75ef2d53da19","W",0.0,"M",22.0,24.0,22.0,21.0,3.70999908447266
"d9eeadb60027d6e035c7d80edfdd9a95","A-",4.0275,"M",32.0,31.0,31.0,34.0,4.39999771118164
"d9eeadb60027d6e035c7d80edfdd9a95","A-",4.0275,"M",32.0,31.0,31.0,34.0,4.39999771118164
"90ad4ce025244f08a266438fb95000b9","B",2.956,"M",33.0,34.0,26.0,36.0,2.28499984741211
"16b4057d52ca59f9e9f88c308681df0e","A-",3.533333333,"M",25.0,22.0,28.0,23.0,3.89999961853027
"5fd77131b7c7718b08156f6cb06e66f3","F",0.666666667,"M",19.0,20.0,23.0,19.0,2.82999992370605
"9a1d3acc7f334d6b4a8d5105b66b2bf1","WP",2.5,"M",25.0,23.0,25.0,25.0,2.74399948120117
"216104b3a4bf97d069ffdb3eaa76afda","A",3.166,"M",25.0,24.0,23.0,26.0,2.32999992370605
"f1e898f3fcaff0d32b16b26747f140ed","C",2.052307692,"M",25.0,22.0,23.0,25.0,2.77999877929688
"95138acbacd861cb40e0d33253e1e3a3","A",3.921538462,"M",20.0,15.0,27.0,22.0,3.22999954223633
"a904a9a3059ed9e86a5ad4beeb3e71b3","A",0.0,"M",26.0,26.0,30.0,23.0,3.96999931335449
"a904a9a3059ed9e86a5ad4beeb3e71b3","A",4.0,"M",26.0,26.0,30.0,23.0,3.96999931335449
"706546daf8910023aa65435288151626","A-",3.223333333,"M",25.0,25.0,24.0,25.0,3.73999977111816
"7de72d81ade0f6c863d394ab76af93d6","F",1.567,"M",23.0,23.0,22.0,22.0,3.06999969482422
"1a9911289b19cb3127432b7a8ac84263","A",3.528235294,"M",24.0,25.0,26.0,22.0,3.3799991607666
"ea0837ea8cbd36c12f3ddba0d4016375","B+",3.475,"M",19.0,17.0,21.0,20.0,3.0
"a974f8bfc8bb93199b7458962765b2b5","D-",2.285714286,"F",23.0,18.0,25.0,26.0,3.75
"e9b422634e655f6bf4398abbe8baeecf","B+",3.46,"M",21.0,16.0,23.0,25.0,3.54999923706055
"d99dc066847cf791f0b9d6be0747fd54","WP",2.151538462,"M",23.0,20.0,27.0,25.0,3.28099822998047
"2716d811bb0a07f98deb346121eac654","F",1.881764706,"F",21.0,18.0,33.0,20.0,3.1299991607666
"3f8f245717e7e3d27ece349ce1dfd42f","WP",1.934,"M",22.0,19.0,23.0,19.0,3.06999969482422
"0617e89edffbfab653890d653d12a497","A-",3.236470588,"F",27.0,26.0,29.0,31.0,3.73899841308594
"08ed6dc134224c39de77e597282ac455","F",2.055,"M",21.0,20.0,25.0,20.0,3.63299942016602
"3232ee20bb3260d475b1094002e1d64b","WP",2.955333333,"M",21.0,20.0,21.0,23.0,3.53999900817871
"18eb4c0a5544f5fd087e4bb4ab78a4b3","C",3.153076923,"F",24.0,24.0,22.0,24.0,3.02999877929688
"e22d5ec522021aa7f4b9cdfb43996133","D-",1.113333333,"M",22.0,18.0,25.0,24.0,3.28999900817871
"1e19f6bcaf725e6e4071790b3ff79c86","B+",2.915,"M",23.0,19.0,24.0,23.0,3.31999969482422
"8b794bef578b4b0d7707a0ad145f609b","A-",3.91,"M",27.0,32.0,27.0,24.0,3.7599983215332
"16a9e860139dc1434c74d748332eff1a","WP",2.666666667,"M",22.0,19.0,20.0,22.0,2.19999885559082
"bcaf4bc3be59a4ef0e9688b27259d476","A+",4.256666667,"M",29.0,24.0,35.0,26.0,4.0
"11b95a602610e6be5d3cfbe8b78e1cb9","B-",2.502142857,"M",20.0,19.0,21.0,21.0,3.06999969482422
"ec66b4607002bcaf7bf5e61c781c54e8","F",2.12625,"M",21.0,20.0,21.0,23.0,3.10999870300293
"cdaca10a219758321f42587c55d8e291","F",0.0,"M",14.0,13.0,16.0,14.0,3.52999877929688
"2efef9750c96ea270b5acfdfefc5fe7c","WP",3.167,"M",26.0,25.0,28.0,27.0,3.17999839782715
"2ee7f6ef93e6062c905c92efb2da0903","WP",4.0,"M",21.0,20.0,22.0,23.0,3.2599983215332
"2ee7f6ef93e6062c905c92efb2da0903","WP",0.0,"M",21.0,20.0,22.0,23.0,3.2599983215332
"72c73b1496d35d1ea862a9918715e59a","A",3.47875,"M",26.0,21.0,27.0,26.0,4.0
"cbcd60358932c579bcf830a73c20a294","B-",3.000769231,"M",19.0,19.0,21.0,19.0,3.83999824523926
"4e24cd9a90b625f25ded215c377c96db","A",3.87625,"M",25.0,20.0,28.0,25.0,3.93999862670898
"9f132332f6d9b45d459bcc8bc89f7e22","D-",1.232307692,"M",25.0,21.0,25.0,27.0,3.48699951171875
"d3360b5e4ccb3041f5077b30cd8a1155","C",2.128461538,"M",25.0,26.0,20.0,23.0,3.27699851989746
"1ed4736c5f55bddf0735617530d6cf05","F",0.475714286,"M",28.0,30.0,28.0,27.0,3.05199813842773
"122ce54f49a3786ca6269f7246ad1eec","A-",3.866,"M",25.0,28.0,24.0,24.0,4.0
"3df2f72efc1fe4bd364c6863f2641b0e","A-",3.513076923,"F",24.0,27.0,20.0,22.0,3.97799873352051
"bff9d45f4e25a20c9e4b391378eaba19","B",3.017894737,"M",35.0,35.0,33.0,36.0,3.04999923706055
"bff9d45f4e25a20c9e4b391378eaba19","B",3.017894737,"M",35.0,35.0,33.0,36.0,3.04999923706055
"f329dd0e38c641f14927cb59265ae2e3","WP",2.820769231,"M",18.0,20.0,18.0,18.0,3.35999870300293
"3067c0815dd65e948ee57f0859a8cd5a","A",3.231538462,"M",24.0,28.0,26.0,26.0,3.39999961853027
"2a73124fbebdb151e1a44a68a65a24b2","F",1.938125,"M",29.0,27.0,26.0,28.0,3.59999847412109
"eed344d657bc334c6089c5f7e04315da","A",3.358571429,"M",19.0,14.0,20.0,19.0,3.03999900817871
"d7488c18f1f6f66e779a1bae6935e118","B",3.686875,"M",27.0,24.0,26.0,25.0,3.14199829101563
"fbd1fc89802340e5c0f5f631870c46f8","F",1.405,"M",26.0,25.0,24.0,26.0,3.47499847412109
"f4a3ce51ca26fe70c2b30168ff4ef8e9","C+",3.057647059,"M",22.0,22.0,26.0,23.0,3.31999969482422
"4a299f4279b4881d0c2d2d9bfa9e64c8","F",0.9,"M",15.0,14.0,16.0,16.0,3.05099868774414
"94107ab6b98406b6ffa4540be4e3276d","WP",2.835,"M",24.0,22.0,23.0,24.0,3.87799835205078
"cced747b48fde8cbbafda4fc7f5a64e5","C+",2.832142857,"M",20.0,21.0,19.0,20.0,2.84999847412109
"153c6b9892f651192ca6569b7c4a5935","C+",2.916875,"M",29.0,30.0,29.0,31.0,3.2909984588623
"7f2911fae702c648ea908e15370fa453","A",4.066,"F",32.0,33.0,34.0,27.0,3.8523998260498
"18a1d814d7408e796c30780af52820b1","B+",3.586470588,"M",32.0,30.0,30.0,33.0,4.0
"e9f94922d4dd8ded92be40d4bd892acc","B",2.666470588,"M",20.0,21.0,20.0,21.0,3.1299991607666
"e4dafc22dbbaa56ac28e80786a825220","C-",2.667142857,"M",17.0,14.0,23.0,22.0,3.52999877929688
"1dc9f984dafbd8136927a2553b88bd3a","A-",3.31,"M",25.0,24.0,25.0,26.0,3.88399887084961
"6aba9464c0af8d2e920f283273ec1ade","B+",2.981666667,"M",25.0,21.0,27.0,26.0,2.7599983215332
"158e9430eb5280107c5eb12bdecbead0","A",3.380714286,"M",22.0,19.0,25.0,25.0,3.01999855041504
"b26a6da6a5abb02effc5fd3aa459d413","D",2.055,"F",19.0,19.0,18.0,21.0,2.73999977111816
"4d81762e755f9e312e170d42cd487b7c","A-",3.53,"M",29.0,28.0,29.0,31.0,3.84999847412109
"94370c18615c767e7af398c8c5afe0b6","A",3.949230769,"M",24.0,21.0,26.0,26.0,3.70999908447266
"a974f8bfc8bb93199b7458962765b2b5","C-",1.668,"F",23.0,18.0,25.0,26.0,3.75
"04cb8b7b751d5d4bcfff3ec3c6102861","A-",3.668333333,"M",17.0,15.0,17.0,19.0,2.6299991607666
"8ad0d9b67e3c0f43b37d4d6384851c49","A",2.556666667,"M",17.0,15.0,17.0,21.0,3.20999908447266
"d99dc066847cf791f0b9d6be0747fd54","A-",2.076923077,"M",23.0,20.0,27.0,25.0,3.28099822998047
"08ed6dc134224c39de77e597282ac455","C+",1.666,"M",21.0,20.0,25.0,20.0,3.63299942016602
"992715cc1e711d65c003023640348fe4","A-",3.39625,"M",24.0,20.0,24.0,25.0,3.59099960327148
"72eb8a1390b76d6e89ed4dc335aeffdb","WP",2.666666667,"M",20.0,19.0,21.0,19.0,2.6299991607666
"5de4ca677f70247ff2af72d690a5755b","A",3.707058824,"M",24.0,20.0,29.0,25.0,4.0
"b6e1a9730842d1f6d8de5b28eca88f36","A-",2.872307692,"M",21.0,23.0,26.0,20.0,3.83299827575684
"2efef9750c96ea270b5acfdfefc5fe7c","B-",2.500555556,"M",26.0,25.0,28.0,27.0,3.17999839782715
"d09c38e49b5a093f1d1b0580c0102716","C",3.145,"M",18.0,15.0,20.0,16.0,3.28899955749512
"fb4e16b724a88416878022d1a4dcb05e","C+",3.443333333,"F",29.0,34.0,25.0,24.0,2.89999961853027
"528913ca0632eca17c2b9cf24aea873b","C+",2.75,"F",21.0,22.0,21.0,21.0,3.30999946594238
"631ace7bc3520982530f241f91eda786","A",3.769,"M",19.0,16.0,18.0,22.0,2.75
"77cbccbdd6393efe33367b2e2e4d759d","B+",2.8325,"M",23.0,23.0,22.0,26.0,2.42999839782715
"56be477e97a4423c9ca110590f2c2a81","C",2.25,"F",24.0,25.0,27.0,20.0,3.23699951171875
