"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER","ACTCOMP","ACTENGL","ACTMATH","ACTSCIR","HSGPA"
"291c19d873999f50a528579dd93ebb02","F",0.0,"M",26.0,25.0,28.0,24.0,3.71429824829102
"faf437c731ef87aabe11c0de8dd6d06a","A",2.91625,"F",26.0,24.0,24.0,25.0,3.73529815673828
"74c8115abe708f6ef60ffbaa6e4a11a4","B+",3.132,"M",18.0,17.0,19.0,17.0,3.46999931335449
"621066e020462ea925f827f22e469059","A-",3.355,"F",22.0,22.0,22.0,22.0,3.41999816894531
"932341733dc694320dee2eedfea925a7","A-",3.585,"M",21.0,20.0,17.0,24.0,3.40899848937988
"d32314b62013329f495c3800443919e3","B+",3.466,"F",22.0,24.0,23.0,21.0,3.16999816894531
"45ca6dfb48d006f12abfe6436ccc7823","A-",2.802,"F",19.0,21.0,18.0,18.0,3.70209884643555
"c0ab2371bbf4e7a8bf5e71658c211288","A",4.06125,"F",20.0,19.0,20.0,22.0,3.65999984741211
"c5529d10fa0e58c90b6446d686aa8b2f","B+",3.46,"F",27.0,26.0,24.0,26.0,4.14579772949219
"c5529d10fa0e58c90b6446d686aa8b2f","B+",3.450714286,"F",27.0,26.0,24.0,26.0,4.14579772949219
"63aa85426215495717539c6c71c0ba3b","A",3.266,"M",22.0,24.0,22.0,22.0,3.35709953308105
"540f749951a6658e476ed636e46eb697","A",3.4,"F",26.0,26.0,23.0,22.0,3.2909984588623
"de0243c1f6696a8d5db0745ad3c8bbaa","A",3.811875,"F",24.0,24.0,23.0,25.0,4.0
"0e8f360d51a646e53e04b2ab5108a895","A-",2.334,"F",14.0,12.0,15.0,17.0,3.45599937438965
"f3a0d5fe89a2b55186f49816074d6234","A-",2.939375,"F",19.0,21.0,23.0,17.0,3.52999877929688
"3c5f046fc887a3fecffc0b0520ce07e7","B",3.184444444,"M",23.0,22.0,21.0,25.0,2.79499816894531
"3c5f046fc887a3fecffc0b0520ce07e7","B",0.0,"M",23.0,22.0,21.0,25.0,2.79499816894531
"d66ad130450106ce10f0153e13177880","B+",3.3325,"F",16.0,15.0,16.0,18.0,3.59999847412109
"c2750bd36f1a31d857e7c4ada6eec2fd","B",3.0,"M",18.0,16.0,19.0,23.0,2.87759971618652
"5625e1bb4ab8231d83f878b4aa7e3e3c","B+",3.450588235,"M",23.0,20.0,29.0,24.0,3.97999954223633
"8f945395e8f158e623a927d32afcd29b","A-",2.668333333,"F",27.0,24.0,25.0,31.0,3.1919994354248
"048f2cee40b94fe1d7ce816f7b9ab7f4","B+",2.889333333,"M",21.0,22.0,25.0,20.0,3.69699859619141
"c57fcf4266483f1d8eb9857090aecd1c","A",3.6,"M",19.0,19.0,20.0,19.0,2.82899856567383
"850a0f9a25415966ad895b53ef7f67a6","C",1.62,"M",18.0,16.0,18.0,18.0,3.64317893981934
"05674947af4796187ffe0ef53e229252","A",3.665,"F",20.0,19.0,20.0,21.0,3.31899833679199
"0e9d3b772df24b0893633b42e67b80d7","A+",3.3325,"M",21.0,21.0,17.0,24.0,2.74399948120117
"9f7ee9fef7ef087c1941e4004921116d","A-",2.602,"F",24.0,25.0,24.0,24.0,3.75
"6e6f543b69426c036c0e0a77e69edbfb","W",2.754666667,"M",19.0,16.0,19.0,18.0,3.0939998626709
"36f90ecacc441751eb3a8fcc41c6b6be","A",3.500714286,"F",22.0,24.0,19.0,20.0,4.06699752807617
"fd4b013a1bb74f7d3eb721b0e4aa4878","B+",3.332,"M",23.0,24.0,24.0,21.0,2.5099983215332
"abbbbfba4ebd1c925841c91fa1679a81","A",3.268,"F",24.0,22.0,26.0,22.0,3.9159984588623
"09b98b391ca8a40dbc184a0c5f5b86ad","B",3.038823529,"F",21.0,23.0,20.0,20.0,3.53999900817871
"7d8ddfa18f1b6262072e9bffb2ca9fc9","A",3.626875,"F",22.0,24.0,23.0,21.0,3.95799827575684
"a4f89a9bf2d33d79cd73a8d8eec07b26","A",3.5625,"F",27.0,25.0,27.0,30.0,3.51999855041504
"df7eb6dfba275d0a1080a19686028c85","W",0.241818182,"M",19.0,20.0,16.0,19.0,3.31599998474121
"10750aed9cb0547cf3d93c827c54f763","C+",2.91625,"F",26.0,23.0,26.0,25.0,3.68179893493652
"cdb02df25a5dc2b68a8b0f8cb512027c","B+",3.4,"M",22.0,22.0,26.0,21.0,3.37199974060059
"95ead998bc3e96deb46a74b7f8d03bb3","A+",2.688666667,"M",23.0,21.0,27.0,23.0,3.57099914550781
"5e7a609f78e77b6fbfbea869d3cd5638","A",3.934,"F",20.0,21.0,18.0,20.0,2.28499984741211
"c2624a6a36a9c873116e3e3799c7c1b7","A+",3.49875,"F",22.0,24.0,19.0,22.0,3.90499877929688
"108021db38b36ffce534b0fdd5c9f375","A",3.135882353,"M",28.0,25.0,27.0,27.0,3.33999824523926
"327e841607d4b7a973408b3c7dcade2c","A",3.733,"F",19.0,22.0,19.0,23.0,3.39999961853027
"a3d9842df3092ccfbef1a6d1742e28a5","A-",3.229375,"F",25.0,24.0,26.0,21.0,4.23539733886719
"c7b2397e0e7d2c7c6483d6d062e6518f","A",3.881764706,"M",24.0,22.0,24.0,25.0,3.85709953308105
"a0808fc427044db7b8b8b2f520b1cfd7","A",3.831666667,"F",23.0,23.0,21.0,23.0,3.68299865722656
"27e9185191e83672e0ca2b608bf5c2d5","A-",2.649444444,"M",23.0,22.0,21.0,24.0,2.83999824523926
"944a6819aae9c5e3c8de3109d778abd5","B-",1.223333333,"F",18.0,16.0,17.0,19.0,3.25399971008301
"4bb5836c37c877c13ea8bdc9de48d0bb","B",3.0,"F",19.0,18.0,22.0,19.0,3.125
"4bb5836c37c877c13ea8bdc9de48d0bb","B",3.0,"F",19.0,18.0,22.0,19.0,3.125
"432423632c0c8377a31274ed2e5ebfc7","A-",3.125,"F",24.0,24.0,24.0,25.0,2.84089851379395
"b5158f884a145d8cbb442b06b67dc87b","A-",3.745882353,"M",25.0,24.0,24.0,24.0,3.92859840393066
"d6856b69cd395ad0ff1f7ffd3e052003","A+",3.920588235,"M",22.0,23.0,23.0,21.0,3.4789981842041
"16aba51cae55b1bfc949954decf675be","A",3.6,"F",27.0,25.0,28.0,30.0,3.97599983215332
"fca2f511f6363780db85b4c38b1acb47","D+",2.294444444,"M",16.0,15.0,17.0,17.0,2.7599983215332
"c81fa1fb05f15a6cb0e8402f2ed08b3b","A-",3.714285714,"F",23.0,25.0,23.0,21.0,3.96799850463867
"9ce1ddf2b8ce321e063312681a982de0","A+",3.8325,"M",23.0,21.0,28.0,21.0,3.8799991607666
"5ddfd961dc517ea4a046ffae9435e974","F",0.0,"F",21.0,19.0,25.0,23.0,3.40909957885742
"73c508cd16379f91d889ac3f9a3d2744","A-",3.202,"M",25.0,24.0,25.0,28.0,3.19099998474121
"345c070dba4a766306b6140e17410459","A-",2.9175,"F",17.0,15.0,15.0,19.0,2.73299980163574
"075bfb15d98c7029e3749ea526705ff2","A",4.132,"F",26.0,24.0,25.0,24.0,3.93189811706543
"b5b68376f2f3b14a72ea126cb15b3f8e","A",3.488,"F",21.0,23.0,20.0,21.0,3.85709953308105
"a71f91ca0f5902d8fd53ecd81e4f6b5d","B-",2.866,"F",24.0,24.0,21.0,22.0,2.69999885559082
"f48caf898069fda2601ec6d81c0b43fc","A-",3.134,"F",23.0,22.0,27.0,22.0,2.81399917602539
"8cb5cf83a2b4f47c28cb1ea1aecaf71c","C",2.981176471,"F",23.0,21.0,21.0,24.0,3.8439998626709
"6784dde8c9a18242a6755d90a5165622","A",3.686875,"F",28.0,24.0,28.0,29.0,3.68299865722656
"75fc9a1e9a217f3b9eea65907f170ee0","B+",3.4975,"M",25.0,25.0,27.0,23.0,4.22629928588867
"205397cadde5c877df9e9059092fb572","A+",4.0,"M",20.0,16.0,23.0,22.0,3.80899810791016
"bb09c738f8f51021e25147eba8aa028e","A-",3.585,"M",23.0,22.0,25.0,25.0,4.25454711914063
"2d039789ed640448b8bc7533f19cd1e3","C",1.306923077,"M",19.0,22.0,15.0,20.0,2.47269821166992
"2221dda558b4e6fb1ddf0323d1fe89e7","A",3.8325,"F",21.0,24.0,16.0,20.0,3.25
"883da236512cc05fb7518ed763eac168","W",0.0,"M",23.0,23.0,22.0,24.0,3.0
"387b789323fa5a110b8ebcf532e5258a","B",3.157333333,"M",20.0,15.0,18.0,23.0,3.61899948120117
"0f467e63f67cf60952e453e94d1c445f","B-",1.25125,"F",22.0,21.0,20.0,23.0,3.47699928283691
"4c23b53c87c072eab57b58a8cadaca2d","A",3.625,"F",23.0,25.0,23.0,22.0,3.57699966430664
"defcf2bf51bde24dfe01a9b2012381b3","A",3.999375,"F",26.0,24.0,29.0,24.0,4.0
"d8a7cd29891fe7e660be35dfe237201e","A",1.445,"F",21.0,20.0,24.0,22.0,2.89129829406738
"e689a292becf960b74fdf0f8c48dc119","C",2.0,"M",21.0,20.0,23.0,23.0,2.59999847412109
"d3e8e555200f1f177a96451b37a53781","A",3.910666667,"F",22.0,25.0,21.0,20.0,3.28999900817871
"735c243106aa5d6156e4aa2b9651eb5a","F",1.962222222,"M",21.0,19.0,24.0,23.0,3.36419868469238
"e077787ca73009779cb92235895051bb","A-",3.068,"M",26.0,21.0,23.0,27.0,4.02799987792969
"82fd664a1e042b85f032fd6de33be632","A",3.499375,"M",15.0,9.0,16.0,16.0,2.48999977111816
"83beb7259292708f5b1c8e497a4732f6","A",3.8125,"M",21.0,18.0,23.0,20.0,3.1659984588623
"c32312d4219edff77f43313266eea69e","A",3.118235294,"F",25.0,23.0,23.0,25.0,3.94489860534668
"86c98607a9d4cbbd4e4108819be67907","B",2.270625,"F",18.0,20.0,19.0,16.0,2.79999923706055
"5c61e735ff4a1bd8312716c917460d86","C",1.532,"F",17.0,16.0,19.0,29.0,3.83999824523926
"296172de73bed78c783d167b3de07538","B-",3.2525,"F",20.0,20.0,18.0,22.0,3.64289855957031
"da9a966d4428aefcdf790e4a5443e3ad","B+",2.960588235,"M",21.0,19.0,23.0,21.0,3.02099990844727
"82c57eefa68b36769769e8312bee409d","W",2.6,"M",24.0,23.0,26.0,27.0,2.87799835205078
"3d07688fdd6079a42c908e6d7d086ce6","B+",3.133333333,"F",21.0,22.0,19.0,17.0,3.1659984588623
"3d3d5d0f7641ed6c83e6c79766aeb56d","B-",2.335,"M",21.0,20.0,23.0,23.0,2.81629943847656
"98a1416c5bbba3e54dd2cd2705aba0fa","B+",3.332941176,"M",27.0,22.0,30.0,31.0,4.0
"6bfb5834eb34c82f948a60d5764d4107","A",3.5,"M",19.0,19.0,17.0,20.0,2.95119857788086
"a87eaffa90dd0ebeacaf47f4a5a3664a","A+",4.146666667,"F",23.0,23.0,25.0,23.0,3.95199966430664
"95fb1b9ca39a3a586af31a3fb357a90f","B+",3.4175,"F",20.0,22.0,16.0,19.0,2.81999969482422
"845c9821865ef9e5b1d0afacbe96b8a0","W",0.4,"M",18.0,16.0,16.0,19.0,2.88599967956543
"371accab4531b8d887c40534aa35d766","A",2.585,"F",20.0,19.0,17.0,21.0,3.2726993560791
"c36ab2a814fdf40d8cff6314de2ebce2","A-",3.751875,"F",23.0,20.0,21.0,26.0,2.66659927368164
"2a283b3bd326f2655aa47318214ecf39","A+",3.956875,"F",24.0,25.0,21.0,24.0,3.63639831542969
"c56bf90d2cae757795530f14d6cecdbb","A-",2.706470588,"F",21.0,24.0,18.0,22.0,3.10299873352051
"02bafb2131ccf0cbdfaf6a4090351a09","A",2.068,"F",21.0,22.0,24.0,21.0,3.23799896240234
"012e1b64c58da5fa84e31212e4ecc62d","A+",3.798,"F",23.0,23.0,23.0,22.0,3.44999885559082
"c4111e926c1ac2172e193884e3e43167","A",3.915,"F",17.0,19.0,16.0,15.0,3.39999961853027
"8afaafc55bdfb86fe2bcad1dd50e601f","A-",4.132,"F",19.0,19.0,22.0,20.0,3.95999908447266
"8194347a1f2561a88cef3692178a39fe","W",0.0,"M",19.0,21.0,16.0,18.0,2.43589973449707
"715f0d3d2a75e50226f621ad62b7e996","B-",2.934,"M",21.0,20.0,18.0,22.0,3.70999908447266
"4f88ec4b9ba48f92225ee220563c619a","B+",3.429411765,"M",19.0,19.0,18.0,20.0,3.70799827575684
"29fbc3dfbe93b06876c590928b595544","A",3.8125,"F",26.0,21.0,28.0,25.0,3.64199829101563
"8df704f922e042349b2095cf08824edc","A",3.666,"M",24.0,21.0,24.0,21.0,3.6299991607666
"27d4e419a2ca8e067772c5f149740725","A+",3.831666667,"F",19.0,19.0,18.0,19.0,3.20899963378906
"15dd8903d947b38d05441bc4b5ff773b","A+",4.198,"F",25.0,24.0,24.0,23.0,3.2819995880127
"6c60c17e332ff7efce814444fba3ee99","A+",3.959411765,"M",21.0,16.0,25.0,22.0,3.43399810791016
"6ae58b467d33bdd2583a8574be9520be","A",4.183333333,"F",19.0,20.0,19.0,16.0,4.16699981689453
"c282436950fd8cbbeeb46b151abf6c49","C",3.229375,"F",20.0,21.0,21.0,21.0,3.52099990844727
"01efbd51e67077ba4a86fd0c3a6dccc3","A",1.835,"F",18.0,16.0,18.0,16.0,3.13899993896484
"e622843b28b9ea9d9605fd16cb12e2a1","W",0.0,"F",17.0,15.0,18.0,18.0,2.62699890136719
"74cac3f7e2df152b00f05be53580e8ff","A",2.536,"F",19.0,19.0,16.0,19.0,3.06499862670898
"d4c08100e57587a4702f85e279a40d09","A+",4.33,"F",23.0,23.0,24.0,24.0,3.63199996948242
"d4c08100e57587a4702f85e279a40d09","A+",4.33,"F",23.0,23.0,24.0,24.0,3.63199996948242
"d4c08100e57587a4702f85e279a40d09","A+",0.0,"F",23.0,23.0,24.0,24.0,3.63199996948242
"42fbad356a620d38e1f23c745cfbdae1","A-",3.151818182,"M",19.0,17.0,20.0,19.0,3.19789886474609
"c09143b63934c28dd60bd33a13014a2d","B",3.75,"F",18.0,20.0,15.0,16.0,3.02379989624023
"4346a789ecf5432e98985aa223a461a7","B",3.266,"F",19.0,20.0,19.0,21.0,3.67999839782715
"8f57a0e53883bb48ed5690833bbc1a92","C-",1.4,"M",16.0,12.0,17.0,21.0,3.18099975585938
"8bdd1ae503d96cfe7c172fa5dbee3331","A",3.221333333,"F",25.0,24.0,25.0,23.0,3.87799835205078
"6867891be9ca7dd514feacead5625da3","A",4.0825,"F",24.0,24.0,17.0,26.0,3.91999816894531
"9816b2ed00708844a76a16ddaaf31173","A+",4.154,"F",21.0,21.0,19.0,22.0,3.90099906921387
"862d2014f347ad7f31a2274638028329","A",3.6,"F",22.0,24.0,20.0,23.0,3.60469818115234
"989d02639831cb79cafde787c0f23179","A",3.7525,"F",20.0,21.0,17.0,24.0,3.43099975585938
"1c50f7eff48d65b15172505ea7335166","B+",2.6,"F",18.0,20.0,22.0,20.0,3.11899948120117
"d7cd71eda835159f2251ff11253897a7","B-",2.501666667,"M",24.0,21.0,27.0,25.0,3.08799934387207
"b903113ae7356cbb401cda477bb8f239","W",2.0,"M",20.0,21.0,19.0,20.0,3.0
"6c16ffb6c95b58602ef9af72bc5c452c","A",3.866,"F",24.0,22.0,26.0,24.0,3.63599967956543
"e88fd124552538962721c724f3c1ab25","B+",1.427857143,"M",24.0,24.0,25.0,21.0,2.30399894714355
"c203e2eacc682faa426304429b896b7b","A+",4.074615385,"F",24.0,25.0,20.0,21.0,2.97999954223633
"c23d0547c2aad670367993d39c97ffbd","B+",3.75,"F",19.0,20.0,17.0,18.0,3.0232982635498
"76e5e87a64a2a7e69804a03d1f3984b9","F",0.0,"F",21.0,22.0,18.0,22.0,2.61999893188477
"afa24c4028ffe5068d7d0816cb398f7e","C",2.865333333,"M",25.0,27.0,25.0,20.0,3.33329963684082
"07a0906543e6b101e4bdd66b9ba6ad36","A",2.934,"M",28.0,24.0,31.0,31.0,3.08299827575684
"2345dbb453acf9160a492795d6c366f4","A",3.5625,"F",24.0,22.0,25.0,25.0,4.17799758911133
"20fc448180ca1f845839dc52b77a48f9","C+",2.798,"F",21.0,20.0,16.0,21.0,2.29999923706055
"2f406116863f2a21cf523262405998ba","A",3.125625,"M",23.0,19.0,21.0,23.0,2.5
"982dc8bed7eabe21ada4168880ae9a9f","A-",3.932,"M",26.0,24.0,26.0,27.0,4.15399932861328
"4a9cf91e0067958b0146f84ec205ff52","A",3.36,"F",21.0,23.0,16.0,19.0,3.14199829101563
"03a54848302c4c234029445fd68ac64c","A",3.8,"F",23.0,23.0,22.0,25.0,3.40899848937988
"388208d5992b15dfa8a2127f54d169ef","A-",2.846153846,"M",21.0,21.0,18.0,23.0,3.40399932861328
"388208d5992b15dfa8a2127f54d169ef","A-",0.0,"M",21.0,21.0,18.0,23.0,3.40399932861328
"82da58c7b4e2754aa4471d81f6e5a47f","W",0.0,"M",22.0,20.0,23.0,23.0,3.11999893188477
"a79d9ce899b6b7a691d8630df2342fde","A",3.8325,"F",25.0,23.0,25.0,25.0,3.875
"d3a5c6e1e29c4d4170de52c11c6612ea","A",3.868,"F",22.0,23.0,19.0,25.0,4.0
"548aa13d230c3fcb5403e46168091e2e","D",2.666,"F",20.0,23.0,16.0,17.0,2.33299827575684
"e62c0ddb1eee5c20f2dc0112d2108fa9","C+",2.10375,"F",21.0,21.0,21.0,19.0,3.11899948120117
"b33b652d7d51d992ba90be10951e77f7","A",3.587058824,"F",26.0,24.0,27.0,26.0,4.0099983215332
"a06f3a52ed50e2d4257640813069a5bd","A",3.054444444,"F",18.0,18.0,16.0,20.0,3.30899810791016
"7bd0814c3089aba46135975ac310d784","C",2.8,"F",23.0,23.0,27.0,22.0,2.62699890136719
"1c68594070b57abf2fda8c5d074d59dc","A-",3.111666667,"F",22.0,21.0,24.0,23.0,3.46199989318848
"5520a008d31c70e632a2604996277c05","C-",0.334,"F",25.0,25.0,25.0,25.0,3.43999862670898
"f92ee3b5328e91d02dcceaa19fa0a227","B+",3.732,"M",24.0,22.0,25.0,23.0,3.84999847412109
"eaf5db2603e6a4614bc6ddce52375bc3","A+",4.2475,"M",20.0,22.0,17.0,20.0,3.14289855957031
"9d5c2fca09db365db175af40b5e1367d","A-",3.157333333,"M",22.0,21.0,19.0,23.0,3.17399978637695
"0564c849abd4cc970d878cc40ee27c3a","B+",3.664,"F",24.0,20.0,22.0,23.0,3.17699813842773
"d572c542e754a59d04b38bd26ccc1540","A-",3.866,"F",23.0,23.0,18.0,23.0,3.40399932861328
"2cae89e74734b19e7037f283f817425d","W",0.0,"F",21.0,19.0,18.0,23.0,3.18499946594238
"96148b5cd0b563d2d1e6e6379a5c1861","A-",3.77125,"F",22.0,24.0,19.0,22.0,3.70449829101563
"e197ce36f60dfaba18c2dd9aa255ad72","A+",3.195294118,"F",23.0,24.0,21.0,20.0,3.58329963684082
"a3aab28e96ac2dc5d124286815b3ba9e","C+",2.266,"F",20.0,19.0,16.0,20.0,2.90799903869629
"e6223bea0172a174c58c0c892bb298c4","A-",3.445,"M",25.0,21.0,24.0,25.0,3.74399948120117
"ef4fe4146f931b00bf1668da717f0e60","A",3.75,"F",25.0,24.0,17.0,28.0,3.21699905395508
"4759d8c93a4ce901f461fb3c8aeaf353","C",3.276666667,"F",22.0,22.0,24.0,23.0,3.48999977111816
"7ba0b7e05d9608abfb3b2618a8832e03","A",3.784705882,"F",20.0,21.0,19.0,20.0,3.55699920654297
"ee539c35db4ec79e77bf36018b77c327","A",2.333333333,"F",22.0,23.0,20.0,22.0,2.81199836730957
"4d591a40ea5abef274062df0613e6194","A-",3.112666667,"F",22.0,18.0,24.0,23.0,3.59199905395508
"4d591a40ea5abef274062df0613e6194","A-",3.112666667,"F",22.0,18.0,24.0,23.0,3.59199905395508
"cedc7bcc3c2f27ad07d4e822858bfbd1","A",3.960588235,"F",25.0,22.0,24.0,26.0,4.0
"ffd0aafebf851bcd493476a60e91a5c8","W",0.428571429,"M",20.0,20.0,24.0,23.0,3.28569984436035
"9182bd2c7b4246a3ae97e363d92dfb05","B",3.538461538,"M",18.0,16.0,17.0,19.0,2.76899909973145
"c74f96189ae60327239e1a226d968460","A+",3.377333333,"F",24.0,25.0,26.0,25.0,3.78999900817871
"d3dda40d927c4fa666e8ec69f07c4db9","A",3.353529412,"M",21.0,25.0,19.0,19.0,3.91299819946289
"1f635e6eb030e6edd770a030b1f34119","B+",3.185,"M",26.0,25.0,25.0,24.0,3.83299827575684
"c3b209c86c23b75ab39c579f65568f1f","A-",3.352941176,"F",20.0,19.0,19.0,23.0,3.41839981079102
"0fea0ed5973946dcf9ab82d9b0000f0d","A",3.791875,"F",24.0,22.0,23.0,21.0,3.78499984741211
"b0856b848efa8e7c427b3f032180dbdc","A+",3.954,"M",23.0,22.0,20.0,23.0,2.95999908447266
"ca142fc8af2d26936d821ea541315f5f","A",3.294117647,"M",22.0,20.0,20.0,20.0,3.93019866943359
"26e679034df73f4888f5bf2605845314","A-",3.666666667,"M",23.0,24.0,23.0,22.0,2.27599906921387
"cbd4fff3ac05234472ff477e2560c03a","A+",3.6375,"F",18.0,14.0,15.0,19.0,3.30949974060059
"d4bc112d24ed019302aed3d458c88b6f","A+",3.688,"F",22.0,20.0,20.0,25.0,3.88899993896484
"50c248bc38456c033ac7a2dbea348380","B",2.305833333,"M",21.0,20.0,21.0,22.0,2.66999816894531
"1593801e71e1653b82669e17d34ca2bb","B",3.223333333,"F",19.0,19.0,16.0,21.0,2.96099853515625
"73b13b8536ca075984ef655df31c5db1","A-",2.934,"M",23.0,22.0,24.0,23.0,3.1659984588623
"97ca964e6f57e97b76e733951e9c2b95","W",1.25,"F",17.0,15.0,16.0,20.0,3.3539981842041
"853e8df392c1a3ac9c8e2585e71fc4ce","A",3.946842105,"F",21.0,21.0,20.0,21.0,3.29999923706055
"e3dc052f62eb7afafe5950f7c2547bea","A+",3.776,"F",19.0,20.0,22.0,18.0,2.89999961853027
"be329e957a683a38e1eaddb397f52f0e","A",3.2,"M",23.0,20.0,24.0,25.0,2.94999885559082
"c639a465e2872048e61c6aca77d3ae9f","A",4.0825,"F",19.0,22.0,17.0,20.0,3.80199813842773
"bd4daa723b30bf0ad6bb56518495da1a","B+",3.12375,"M",22.0,22.0,26.0,22.0,3.25
"64182c17f26572295f5f03dbaa9753ee","A-",2.778333333,"F",21.0,21.0,22.0,21.0,3.20399856567383
"03c5a62e967e465d39d33426f437f982","A-",2.940588235,"M",22.0,23.0,27.0,22.0,2.55999946594238
"4975b00a0e059c92660e6bc63c9efaca","B+",2.443333333,"M",24.0,22.0,26.0,30.0,2.98799896240234
"19a360bb79b2117dcf94dac769cb60c9","B+",2.932,"M",28.0,23.0,34.0,30.0,2.62879943847656
"403838fdde89480072db3c2694004d5f","A",3.74875,"F",24.0,24.0,27.0,22.0,3.59529876708984
"369ac50529ffa644ace2826e56d00f69","W",0.89,"M",21.0,20.0,17.0,23.0,2.9739990234375
"61ea594da8ea4371e28e35ca779995a8","F",1.132,"M",24.0,25.0,26.0,25.0,3.21399879455566
"37fcf328896e46417029e7ff5e3ea9c0","A+",4.12375,"F",24.0,22.0,28.0,26.0,4.260498046875
"3835fcff9810cc2f039f51136db2d0d3","A",3.688125,"F",23.0,22.0,23.0,24.0,3.43099975585938
"148620311c68f129755770d981b8a572","A+",2.932,"M",23.0,21.0,24.0,22.0,2.97599983215332
"8f3e5ad67bf65ce85f7642b83a4d5958","A",3.868,"M",20.0,21.0,23.0,22.0,3.97729873657227
"531955002a1684c1e127bb978018e702","A",3.335,"M",24.0,20.0,23.0,25.0,3.35709953308105
"531955002a1684c1e127bb978018e702","A",0.0,"M",24.0,20.0,23.0,25.0,3.35709953308105
"bf9546a15deb5c21f980513030a79033","A",2.41625,"F",19.0,18.0,18.0,21.0,3.14299964904785
"03684ab0fa4534ba7072d8055d5ae1c2","A",3.4,"F",19.0,19.0,20.0,21.0,3.36799812316895
