"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER","ACTCOMP","ACTENGL","ACTMATH","ACTSCIR","HSGPA"
"5dee807bdfbf0fa2868af4b085dadd32","A+",3.56125,"M",26.0,26.0,29.0,25.0,3.40999984741211
"3d7a727e8dcf18282b9720aefd2e3daf","C",2.879090909,"M",29.0,29.0,29.0,26.0,3.23999977111816
"b7470c469d2327fd47d654ee15e1ba2f","C-",2.67,"M",19.0,19.0,21.0,22.0,3.41999816894531
"f0547d702a20346c5a61ddc99c8ee83b","D+",2.666666667,"M",26.0,22.0,28.0,25.0,3.95999908447266
"4fec188771ea0ed48bbbcc912ee6a82b","A+",4.0,"M",33.0,35.0,30.0,32.0,4.0
"6cd86dfa659dc30e868263b61dff793e","A+",3.835,"M",24.0,20.0,31.0,29.0,3.41999816894531
"6cd86dfa659dc30e868263b61dff793e","A+",0.0,"M",24.0,20.0,31.0,29.0,3.41999816894531
"84dcb7fb0e358d6375c23787332fdc51","B-",2.358571429,"M",30.0,30.0,27.0,33.0,4.0
"3681550e72a7281a52fb2387cb6db55d","D+",2.613846154,"M",19.0,16.0,24.0,20.0,3.45999908447266
"a6a5eb178b4fe0c55cd65255d407bde7","W",3.0,"M",26.0,24.0,29.0,24.0,4.0
"e41bc4f08912f085b3db97cac5894b75","C",2.91625,"M",28.0,27.0,27.0,26.0,4.0
"63f2eba86cab183c12accfd318cd5d1a","W",1.857142857,"M",30.0,27.0,30.0,28.0,3.65999984741211
"da06f384144c87df0314782d0fc568f4","W",2.715714286,"M",23.0,17.0,26.0,27.0,2.66999816894531
"0b0bc69d676c437c12fa8dd0314f423b","A+",4.044,"F",32.0,31.0,33.0,30.0,4.39999771118164
"b1932581a690e1d74094b66e841f75d6","C+",3.199333333,"M",25.0,31.0,25.0,21.0,3.71999931335449
"ca613b2adb6e6f905fef40ad81abdb20","W",3.0,"M",29.0,29.0,30.0,33.0,4.0
"138d6d0e22df22780f24ce4bb28d7fd9","A+",4.066,"F",28.0,28.0,28.0,23.0,4.0
"ccdfdd9365bd457c99e3bbbefa4f0e6d","B+",3.519375,"M",23.0,21.0,27.0,22.0,3.68999862670898
"2a9b4edcd52e9739d3975bac26517d23","B-",2.835,"M",24.0,24.0,25.0,21.0,3.44999885559082
"f3aa4b4b9e03b2092faee0d0aeb80b36","W",3.769,"F",19.0,18.0,18.0,22.0,3.5
"deb5cccfe3b4ae3d4b425549a04946b1","C+",2.546428571,"M",18.0,17.0,18.0,19.0,3.94999885559082
"740b48c14e913948b66704b4058cbe87","W",0.8,"M",20.0,19.0,18.0,20.0,3.5
"7ce92f7d54c0a9b29f297f0e16e536b7","C",3.5,"F",23.0,26.0,21.0,21.0,4.0
"5e164d1a86cb4c5d6ede9bef7f852e63","B-",2.43,"F",19.0,17.0,24.0,20.0,3.89999961853027
"2f72a888aa59366ace267bba39546ff3","C",2.429285714,"M",27.0,21.0,25.0,32.0,3.84999847412109
"466c7bbce81b24d14b5093823197833a","C",2.400666667,"M",25.0,24.0,25.0,24.0,3.82999992370605
"3054f0ade9a116d0b35454189924b28f","B-",2.62,"M",17.0,15.0,23.0,18.0,3.79999923706055
"41bd118d34f59d403304f22cbf6e738a","A-",3.901,"M",32.0,30.0,31.0,34.0,4.0
"9c62fa03e67a0c6e1fd0a040f1f4c2f6","B+",3.399333333,"M",25.0,28.0,26.0,22.0,2.84999847412109
"2f9d0131e1c780d6b3b88fd0b41499eb","B",3.248125,"F",30.0,32.0,28.0,27.0,4.0
"71b059456fa4f226f9ce5c1fd39b9b70","C",2.37375,"M",17.0,17.0,19.0,19.0,3.90999984741211
"1c1ca14c57b6f3b8c6e2298ac5f040c0","B-",3.2525,"M",30.0,31.0,27.0,29.0,3.32999992370605
"6155b5ac834d1fc03a195f1ebedf3d1e","W",4.099,"F",25.0,23.0,26.0,23.0,3.02999877929688
"210e83dd67b982136f1db15f90b643cc","D+",2.9575,"F",25.0,29.0,26.0,27.0,3.80999946594238
"0ff400b0fe687cda20793bb7483cd071","A-",3.0,"M",28.0,29.0,28.0,29.0,3.95999908447266
"d8ddf90be8bd990c6617a664ed7f5a91","C+",2.359166667,"M",21.0,16.0,22.0,22.0,3.52999877929688
"81c113f7759ae52d16e4575c29b19c6f","W",3.433,"M",17.0,13.0,20.0,20.0,2.2599983215332
"ef7c3af46ca5dee0b75e9495293847fd","A-",3.5495,"M",24.0,21.0,33.0,24.0,3.75
"8da162621f9055e4e2eccac0625ca8e6","B+",3.901176471,"M",28.0,28.0,26.0,29.0,3.91999816894531
"0d975d15a170781160cbde0f8fdcf56e","C",1.999230769,"M",22.0,21.0,21.0,21.0,2.8799991607666
"3edd4ab2501079ae16abfae1a7c6adb3","B-",3.12,"M",27.0,26.0,28.0,26.0,3.63999938964844
"f2ffbe914a1c784e37999aaf1afb9a76","W",2.67,"M",23.0,21.0,27.0,23.0,2.75
"fc14e3e12a5ce62884c428295057aea2","A",3.714285714,"M",21.0,19.0,21.0,21.0,3.46999931335449
"32d88084b477d65cbcff813448aeda80","D+",2.4375,"M",26.0,22.0,24.0,27.0,3.11999893188477
"c520f69b899ab10dfe5c35c3b39d45b1","W",3.335,"M",20.0,18.0,18.0,21.0,3.45999908447266
"3933d55c0b7c78d9606ceda65b54007b","B-",3.078461538,"M",18.0,17.0,24.0,21.0,3.60999870300293
"1d9924f405ded7c4a435f86dbb3cf02a","B-",3.295555556,"M",25.0,25.0,30.0,23.0,3.66999816894531
"12c12ec7979ba4db2703874dd3da74b7","B-",3.2,"F",27.0,28.0,28.0,25.0,3.63999938964844
"8a76577a0e5469ac9548bfde9a00b9b7","A",3.714285714,"M",31.0,30.0,28.0,30.0,3.7599983215332
"759c6a1534c51f0932f98f8c5864314d","W",1.857142857,"M",18.0,17.0,18.0,21.0,3.40999984741211
"ce4a295b9e126d8a4ef07ca2f32ceaf6","A+",4.12375,"M",30.0,26.0,34.0,30.0,4.0
"55fb23c7884045f70454831d5be8021f","C+",2.688666667,"F",28.0,33.0,25.0,31.0,3.55999946594238
"a4fa6d67102289dc0e5c1e78815c377c","B",0.0,"F",31.0,30.0,32.0,30.0,4.0
"a4fa6d67102289dc0e5c1e78815c377c","B",3.165,"F",31.0,30.0,32.0,30.0,4.0
"fe05375427098bb87a28936d0a477109","W",2.43,"M",22.0,20.0,20.0,25.0,3.54999923706055
"fe05375427098bb87a28936d0a477109","W",0.0,"M",22.0,20.0,20.0,25.0,3.54999923706055
"3e09e521fd4c3a0f7a8058a6fe8fc620","B",3.335,"M",26.0,23.0,31.0,25.0,3.53999900817871
"4d20f94081cf5690838de6d25ffeb413","C",2.53,"F",23.0,24.0,24.0,22.0,3.98999977111816
"32fea609cb3baa99245a01a5c247d2d8","B",3.168571429,"M",27.0,25.0,28.0,29.0,3.90999984741211
"1e8b8c678b3baa660bcf44c376a79d0a","B+",3.921538462,"M",22.0,22.0,23.0,21.0,3.86999893188477
"a24965eabeb4e1bca66504d3f943184a","B-",3.461538462,"F",27.0,26.0,32.0,25.0,3.8799991607666
"82f1dc805a9e69f0faa350c8e4ada9dc","W",1.666,"M",17.0,16.0,18.0,18.0,3.57999992370605
"3887d00ad1442ff4d7ed35ce92da333b","WP",3.692307692,"M",22.0,18.0,24.0,24.0,3.20999908447266
"f19a2b85969a5be471b419703b8e3ae2","C",2.423636364,"M",27.0,31.0,27.0,24.0,2.81999969482422
"5b2119f35669ed74b0d7d2e6029f0187","C+",3.355,"M",27.0,28.0,26.0,28.0,4.0
"c7716f52902cbc3bae96074deec88e22","F",3.775,"M",22.0,19.0,24.0,22.0,3.13999938964844
"b88fcb14809d019a2cd27794fad29edb","B-",3.0,"M",25.0,23.0,29.0,26.0,3.72999954223633
"fd121b0eff3885df3e0c9820f9a42626","B",3.3125,"M",23.0,22.0,29.0,24.0,3.67999839782715
"7a25014bd58ccdb1f814a6e14ab9ce72","B+",3.967272727,"M",25.0,21.0,28.0,28.0,4.0
"a9d6a7fecd53bb9c2816818009b71d40","WP",3.769230769,"M",28.0,26.0,27.0,26.0,3.09999847412109
"a29a650bae518774d7cc7f26f820869f","B",3.629444444,"M",28.0,28.0,27.0,26.0,3.58999824523926
"7b57b7d7429bdcbacad269d844bfd2e2","W",1.0,"F",23.0,24.0,24.0,24.0,3.28999900817871
"b0b73c2804494df32ad9d2934f8d361c","B-",3.0,"M",23.0,23.0,23.0,23.0,3.76999855041504
"5e353f98a8ecbf14572b30cf68534c21","WP",3.475714286,"M",22.0,20.0,21.0,26.0,4.0
"c25c6dff02a3f633789dc465a0dbd58b","B-",3.206153846,"M",26.0,25.0,26.0,25.0,3.75
"5e55070400d9c3de9874ae9c65ac2573","D+",3.858571429,"M",19.0,20.0,18.0,20.0,3.69999885559082
"6f1533d72fcd248f081ca3e963c2dc69","A",3.764705882,"M",27.0,27.0,29.0,25.0,4.0
"bd941131d87ba26f688b010098384b7f","B",3.832857143,"F",35.0,34.0,35.0,35.0,4.0
"5d8f78a737c1860844c1a2110689712d","B",3.110833333,"M",22.0,18.0,25.0,21.0,3.57999992370605
"46b5eac034e073a8be1f99ad73defd3b","WP",3.261428571,"F",17.0,15.0,21.0,20.0,3.68999862670898
"bd816c3cea0e111da54f93c5cd8b9d02","WP",2.301818182,"M",19.0,15.0,22.0,20.0,3.43999862670898
"b754f9d0ae3dd39aa298a12929f93ad5","D+",2.466,"M",28.0,30.0,28.0,31.0,3.32999992370605
"bc53022f1d0e58fd7af914a46e7e47f2","B-",2.929285714,"M",30.0,28.0,26.0,32.0,3.88999938964844
"a841a2a3d4b582bf1ea47d9e1445b533","A",4.176,"M",29.0,28.0,29.0,29.0,4.0
"c72a0541a45d92834ad05a10711c5bd2","D+",1.460769231,"M",23.0,19.0,29.0,25.0,2.94999885559082
"4331b7b767bd0be7f2a85e580b58511c","D+",1.998823529,"M",14.0,7.0,17.0,19.0,2.94999885559082
"dfa1c639022f96af1e2e623e27450780","W",1.776666667,"M",24.0,20.0,29.0,23.0,3.72999954223633
"864d43ac06db72df77d21d1053ac498a","A-",3.950714286,"M",23.0,25.0,27.0,21.0,3.88999938964844
"a3da19407896edf06c3a1411c05d5136","D+",3.592222222,"M",22.0,23.0,26.0,20.0,3.66999816894531
"2850ec4d52bc429964ccaf9cf180ed36","C",2.129230769,"M",21.0,19.0,24.0,22.0,3.29999923706055
"8b0159d1cab4d58745a1d71c69ddb2c7","C",3.094285714,"F",24.0,23.0,24.0,25.0,3.34999847412109
"b07c328169276835661ba65d4139064e","F",1.897692308,"M",20.0,17.0,23.0,23.0,3.01999855041504
"f0b9ff7655cdd4c72950250cd4ef31bb","WP",3.0,"M",27.0,23.0,28.0,28.0,3.76999855041504
"bdcfb62c23e67258021f825f23d03b5c","B+",3.646470588,"F",29.0,29.0,27.0,29.0,3.8799991607666
"31a73be687d1742e6785a0ef8bbd5038","B",3.822,"F",30.0,30.0,28.0,30.0,4.0
"90bdf873290eecf3df42afc3be240bb8","WP",2.144285714,"M",19.0,15.0,18.0,21.0,2.41999816894531
"574bd312e0329f2dedc647fabe858792","WP",3.303333333,"F",23.0,25.0,24.0,23.0,3.6299991607666
"3695211d451045f72913ccfb9ea1ae4d","D+",2.0,"F",25.0,22.0,27.0,24.0,3.11999893188477
"727cfed8851e73a245b6bec4da10b467","B-",3.078823529,"M",31.0,29.0,28.0,34.0,3.72999954223633
"ffcd16e7fee0c7ff8f2703399081d072","C",3.25125,"M",25.0,25.0,29.0,26.0,4.0
"4ecf511e482c0bce0f657231979aea43","B+",3.93625,"M",29.0,29.0,31.0,27.0,3.86999893188477
"766bcc2a4a4e650c27f16caa3a3bc705","C+",3.166666667,"M",24.0,23.0,27.0,22.0,3.63999938964844
"a32c2523c875d6da3ffbbd7e38227337","B-",3.577333333,"F",24.0,29.0,26.0,25.0,4.0
"43fd8fc18c5a2ab0c8f8f890798b2fb2","C+",2.335,"M",21.0,20.0,25.0,22.0,3.5
"121180f8c3cb6d7b308d4ca769b3a921","F",1.268,"M",25.0,21.0,24.0,26.0,2.88999938964844
"74e9d9c23d7c7ee9bcdbda573e7ed5c1","WP",2.570714286,"M",20.0,18.0,26.0,22.0,4.0
"0dbf0d91a7e54ce5fe979d5d1afceeb6","D+",2.612105263,"M",21.0,20.0,22.0,21.0,3.18999862670898
"c520f69b899ab10dfe5c35c3b39d45b1","C",2.0,"M",20.0,18.0,18.0,21.0,3.45999908447266
"b0a42fcfcfa19eab71b78cd11e1842ef","C",2.8,"M",25.0,21.0,26.0,25.0,3.34999847412109
"915d76ca9a7d9cd49c01a8ecab2974be","C",2.875625,"M",21.0,19.0,25.0,24.0,4.0
"8120e306f3306c297d963b003b9bada3","C",3.181818182,"M",26.0,25.0,26.0,28.0,3.67999839782715
"b7eca9d3958b591397b13cef08e184d7","C",3.25,"M",26.0,26.0,27.0,28.0,3.47999954223633
"c7f7e44f8bb0e671ca6516aff0896a09","W",2.144285714,"M",23.0,22.0,24.0,21.0,2.67999839782715
"14a0ae951dc306145ff3df2f63ed6fa9","C",3.382142857,"M",31.0,33.0,29.0,31.0,3.56999969482422
"76de6d9132dc0e8f248a808078acc1e7","B+",3.665,"M",28.0,23.0,32.0,29.0,3.79999923706055
"1e9f832493b67c6d4e3f2827b444d7ac","D+",2.450714286,"M",18.0,18.0,16.0,20.0,2.7599983215332
"759c6a1534c51f0932f98f8c5864314d","C",2.484615385,"M",18.0,17.0,18.0,21.0,3.40999984741211
"a6a5eb178b4fe0c55cd65255d407bde7","C",2.845384615,"M",26.0,24.0,29.0,24.0,4.0
"d335e886479cba2683cbb87a018f69cf","B-",3.333333333,"F",23.0,25.0,20.0,21.0,3.20999908447266
"b572a3f9f327d6e0ea1859676f2adfbd","D+",3.022142857,"F",16.0,16.0,16.0,16.0,2.95999908447266
"be6cd41703276e5f2919b173f0022982","B-",2.6675,"M",27.0,22.0,35.0,27.0,3.70999908447266
"da06f384144c87df0314782d0fc568f4","W",0.0,"M",23.0,17.0,26.0,27.0,2.66999816894531
"45d38110f331ccbb814132e14425bdbe","B-",3.436923077,"M",18.0,20.0,18.0,21.0,3.66999816894531
"e59674628f947dc59265d2667171d2df","B-",3.6125,"M",28.0,28.0,29.0,26.0,3.70999908447266
"c0ec9525a1672c1004656dc2b8a5202e","W",1.335,"F",27.0,24.0,28.0,27.0,3.26999855041504
"04948c2f4f897f8cea944f2a259cd14d","D+",2.618571429,"M",19.0,18.0,16.0,24.0,3.52999877929688
"a95af4c1b18ed8f0942ec1d4cd20b3b8","W",1.33,"F",20.0,18.0,22.0,20.0,2.73999977111816
"740b48c14e913948b66704b4058cbe87","D+",2.093571429,"M",20.0,19.0,18.0,20.0,3.5
"d83815ac3d5de30fad91664b2e1ac6ba","B+",3.8125,"M",22.0,23.0,26.0,21.0,3.77999877929688
"49f601a054cffdd5503bc137b90a1243","A-",3.998333333,"M",15.0,9.0,21.0,18.0,3.70999908447266
"6d97af709ce26b8192f73e5dc8fa85db","C",2.762142857,"M",22.0,21.0,25.0,23.0,3.01999855041504
"99c87ed292ddc49287b1cb13bcad9238","WP",2.335,"M",19.0,16.0,24.0,22.0,3.40999984741211
"4f485d5bc84814c75604f2cb1dd9d8d0","D+",1.932,"M",21.0,18.0,24.0,21.0,2.94999885559082
"bd8911e4832e9564959153385c31b5e3","B",3.75,"M",25.0,24.0,26.0,24.0,2.90999984741211
"2c3f9cc28724f70311ae4fb288bba064","B-",3.311428571,"F",26.0,27.0,26.0,24.0,3.84999847412109
"b62fa5d092b8a810711aedfa21125fca","B-",3.691428571,"F",23.0,23.0,25.0,23.0,3.44999885559082
"c7716f52902cbc3bae96074deec88e22","C",2.309285714,"M",22.0,19.0,24.0,22.0,3.13999938964844
"659c52f8c112e64c1c398fa519aaded1","B",3.389166667,"M",20.0,19.0,24.0,24.0,3.46999931335449
"86e78efd42256d99bcdd034d0b4e1e5f","B-",2.611666667,"M",23.0,21.0,25.0,24.0,3.51999855041504
"1a32a182235e3361b5948827f05cdf2b","C-",2.335,"M",22.0,20.0,26.0,23.0,3.2599983215332
"66e6f71fe573f24112683f60a9fb96cf","C+",3.254705882,"M",24.0,24.0,28.0,24.0,3.60999870300293
"f450b217fbdc19ba6f3ee9eb1c27c05e","B+",3.332,"M",35.0,33.0,35.0,36.0,4.0
"f450b217fbdc19ba6f3ee9eb1c27c05e","B+",0.0,"M",35.0,33.0,35.0,36.0,4.0
"e75a45b6a2758989abd2b9e82eb440a3","C-",2.335,"F",13.0,10.0,16.0,13.0,3.53999900817871
"620d80e2a519e2a2ff8e708e33ace1bd","B-",3.070714286,"M",24.0,23.0,24.0,24.0,3.82999992370605
"520d7788b91b5499bb6f7ae862a839a7","C-",2.578,"F",30.0,33.0,28.0,29.0,4.0
"5e55070400d9c3de9874ae9c65ac2573","B",3.309230769,"M",19.0,20.0,18.0,20.0,3.69999885559082
"e1f93a13f6e97f40979ec175767a05e6","B",3.538461538,"F",24.0,22.0,25.0,24.0,3.30999946594238
"e485c81a314ec7fe45655a9f957eed76","D-",1.393636364,"M",27.0,25.0,25.0,24.0,3.0
"78f62320958caf76be100fd7695614eb","C-",2.273636364,"M",18.0,16.0,22.0,17.0,3.10999870300293
"564cf9707291ade61ac71355aecb99fc","C-",2.603,"M",21.0,15.0,23.0,22.0,2.85999870300293
"46b5eac034e073a8be1f99ad73defd3b","B+",2.809285714,"F",17.0,15.0,21.0,20.0,3.68999862670898
"dc17f1a43660c75db35a6ea10d733779","B-",3.17,"M",26.0,29.0,25.0,26.0,3.08999824523926
"a0998199815325d90d42e8c16d2234c2","WP",3.665,"M",25.0,24.0,24.0,23.0,3.88999938964844
"4331b7b767bd0be7f2a85e580b58511c","B-",0.0,"M",14.0,7.0,17.0,19.0,2.94999885559082
"4331b7b767bd0be7f2a85e580b58511c","B-",2.295,"M",14.0,7.0,17.0,19.0,2.94999885559082
"c421199e404334f28ffb07e8ddc0b8a8","B+",3.481111111,"F",31.0,35.0,31.0,28.0,4.0
"3887d00ad1442ff4d7ed35ce92da333b","B-",0.0,"M",22.0,18.0,24.0,24.0,3.20999908447266
"3887d00ad1442ff4d7ed35ce92da333b","B-",3.0,"M",22.0,18.0,24.0,24.0,3.20999908447266
"3ca1e0a1be66f36880920f52b1650ffc","A-",4.144375,"M",27.0,22.0,26.0,30.0,3.83999824523926
"b70d9df3bcaea5daa6480bb6361a6563","C+",3.054166667,"M",24.0,24.0,28.0,23.0,3.22999954223633
"805dd6ee4a91e3e26872917b8d214eb8","D+",2.776666667,"M",21.0,20.0,22.0,22.0,3.41999816894531
"11caf691376b643d147a70a7b7c92160","C",3.424545455,"M",21.0,23.0,22.0,21.0,4.0
"057c174fa33b9771a90b9b895f2ce18b","A",4.135882353,"M",33.0,34.0,31.0,31.0,4.0
"6786fb0bc4400eebedbdf714e303350b","D+",1.845384615,"M",23.0,24.0,25.0,23.0,3.53999900817871
"211617becec261d5b3fd2d645a8f67e2","B-",3.784705882,"F",25.0,30.0,22.0,22.0,4.0
"0df46e7d89d1dbc9ad6e665db07ad547","B",2.588235294,"M",22.0,23.0,21.0,21.0,2.85999870300293
"c0bbb09b2b5fc30b14a02332d9a4697d","B",3.665882353,"F",30.0,25.0,33.0,27.0,4.0
"773dd640b7796762772eea5317d211f9","B+",3.469411765,"M",26.0,24.0,27.0,23.0,3.93999862670898
"7c828948283330d3425630ba5def927d","C-",3.085,"F",24.0,31.0,25.0,22.0,3.28999900817871
"87f0f63858570ddfdc4e5fa7842aed2f","B",3.271875,"M",21.0,20.0,18.0,21.0,2.94999885559082
"4bb100d963851a96c20c120af6215996","A-",3.941764706,"M",28.0,27.0,29.0,28.0,3.88999938964844
"69ab68a39b21d085402590e78217094f","B+",3.732,"M",32.0,34.0,36.0,31.0,3.82999992370605
"bfbb5f58f355f99f1e813626c43c824a","B",3.4575,"M",28.0,26.0,28.0,30.0,4.0
"4e32761ff409210ddb128fe141de604c","C-",2.813125,"F",27.0,28.0,22.0,25.0,4.0
"96059e07be3c624c8faeb0f5d514381f","B-",3.085,"M",23.0,24.0,24.0,23.0,4.0
"2639ff9b73d412b8f6de3895a3cb053e","C+",3.0,"F",25.0,28.0,24.0,24.0,4.0
"90bdf873290eecf3df42afc3be240bb8","B",1.898461538,"M",19.0,15.0,18.0,21.0,2.41999816894531
"a816e18a312a57cb9a3d45fc0f17608c","C+",3.117058824,"M",27.0,25.0,29.0,22.0,3.39999961853027
"2d0e10fb8c4e00ce5b66aeabf70fab48","B",3.137058824,"M",28.0,22.0,28.0,28.0,3.54999923706055
"a00c885074865726d9c335ca8ea1cec9","A-",3.618571429,"M",29.0,30.0,33.0,31.0,4.0
"bcf5b36eb5320bfb1ee97a2a27667af8","C",2.793846154,"M",21.0,16.0,27.0,24.0,4.0
"7cd2ebda17863cad3f32fca4c748bf6a","C+",2.813125,"F",30.0,32.0,32.0,27.0,3.0
"f58bda56209e4721f519459d3782cce6","F",1.026666667,"F",20.0,19.0,18.0,19.0,3.01999855041504
"1eac0a6432a3426cf5bc061bfdcc4323","B",2.25,"M",17.0,15.0,18.0,18.0,3.25
"37d61b3026b8cdeca83e7f75e76f4c01","C",3.382857143,"F",31.0,32.0,30.0,28.0,4.0
"71c3c7b5a4e683dba8595a8f94623c1b","D",2.714285714,"M",25.0,22.0,28.0,27.0,2.55999946594238
