"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER","ACTCOMP","ACTENGL","ACTMATH","ACTSCIR","HSGPA"
"57faf36c0be6756009941703f53e1b54","B",2.468,"F",25.0,22.0,25.0,24.0,2.84999847412109
"ec51c7c48a89f90be628dc68ba551e67","A",3.499166667,"F",24.0,25.0,28.0,22.0,3.94999885559082
"6784dbd537ee1752b930a15edcfeb785","A",3.89,"F",19.0,20.0,18.0,23.0,3.47999954223633
"bc55faa48386a0b4dd8edf81294ee9fb","B",3.25,"M",20.0,23.0,22.0,20.0,3.22999954223633
"da7b494a8b94314c1eafc951d59d2da4","W",0.0,"F",21.0,21.0,19.0,20.0,2.6299991607666
"45010c6a816f1e425b47bbc586315980","C",2.561875,"M",20.0,18.0,22.0,20.0,2.7599983215332
"b7fa4d4b9c26540442f60d366e0d2d39","A",3.39625,"F",23.0,25.0,18.0,21.0,4.0
"a0042b0748708759172ac0f26703e1e5","A",3.666,"M",22.0,25.0,19.0,23.0,2.82999992370605
"5b1893aee5a0a29c7107629c6efe40f6","WP",0.0,"M",18.0,16.0,22.0,20.0,3.10999870300293
"e2e603b35df0a85dde1779d6018d6bbc","B+",2.866,"M",26.0,20.0,25.0,26.0,3.5099983215332
"ac154ba69a000a333ee29434df371b32","A-",3.333076923,"F",22.0,21.0,19.0,21.0,3.06999969482422
"0b4c846004cbc91a4f8fbd3e97c20e51","B",3.50125,"F",22.0,22.0,23.0,21.0,3.8799991607666
"6f1533d72fcd248f081ca3e963c2dc69","A-",3.733333333,"M",27.0,27.0,29.0,25.0,4.0
"f283c040e638121bded1d627c4eeceb6","A",3.856428571,"F",26.0,24.0,26.0,25.0,4.0
"dbc487650799cf7785ac304c6bf92109","WP",0.5,"M",17.0,19.0,17.0,15.0,2.48999977111816
"0cbf481debbfa41083e3559bae9beb85","A",3.434615385,"F",21.0,24.0,18.0,21.0,3.22999954223633
"d1b6d2b3b4f3eaee42bba7235fe3c1a0","A",3.466,"F",21.0,20.0,19.0,20.0,3.69999885559082
"9d9124b3d74271420c2d9a59e8a0492f","A+",3.066,"F",21.0,17.0,23.0,22.0,3.53999900817871
"b536bed8c79be36db2696ea359043026","C+",2.332,"F",23.0,23.0,22.0,18.0,3.31999969482422
"a5efd1cc9cb37e9123c0d08812a6b1dd","A+",4.165,"F",24.0,27.0,18.0,20.0,3.81999969482422
"3aaf0e52ecc18e82a0ea166f6d3d6d38","W",3.333333333,"M",19.0,18.0,21.0,22.0,2.54999923706055
"c4a57691d968d21d2a168f4ea55e4eaa","B",2.846153846,"F",19.0,23.0,17.0,18.0,3.48999977111816
"c3e00996fc83d8c1fa76d247bae0dfbc","F",1.534,"F",24.0,23.0,21.0,21.0,3.07999992370605
"5401e55e45a5530c447067297a13b15d","A",3.866,"M",19.0,21.0,17.0,17.0,2.85999870300293
"580cb460bd2a0e21e668928f964d867c","WP",0.0,"M",20.0,21.0,20.0,19.0,3.45999908447266
"216104b3a4bf97d069ffdb3eaa76afda","A-",3.5825,"M",25.0,24.0,23.0,26.0,2.32999992370605
"97c0f6b64bf3679f9329fa479a11be98","B+",3.976,"M",22.0,25.0,23.0,18.0,3.93999862670898
"8824cd15b6b685a35c4addd99f0b6262","A",3.534,"M",22.0,22.0,20.0,23.0,2.80999946594238
"52ef1ddda13120e1f9410d3ca1a29f91","B",2.734,"F",27.0,23.0,29.0,28.0,4.0
"a3e9f99e9aa0d5189a1b24025e978022","B",1.934,"M",24.0,20.0,22.0,26.0,3.17999839782715
"49dea361945d28d5e9240202aa3b513b","A+",4.025384615,"F",22.0,24.0,21.0,21.0,3.17999839782715
"3d814f4b98eddef24a0ff49133c28f30","A+",3.864,"F",21.0,21.0,23.0,20.0,4.0
"96c7e1b3b6db0e49a9c66a3f680057b1","B",2.89,"M",24.0,25.0,17.0,23.0,3.01999855041504
"3835676727e2b29bb9be53cff296491f","A-",3.645625,"F",24.0,24.0,26.0,22.0,3.71999931335449
"a2fee1b9432ac645c9fb608906e603bb","A-",3.693076923,"F",23.0,20.0,26.0,25.0,3.3799991607666
"89b8b535df658a3c08c36cef367f2f45","B+",3.198,"F",23.0,23.0,24.0,23.0,3.16999816894531
"2b8f1388d256e1cc80e32f8643db1bf5","B+",2.855714286,"M",21.0,22.0,18.0,24.0,3.17999839782715
"80a69f6d473051346100e707fda03cfe","A-",3.307692308,"F",18.0,18.0,19.0,20.0,3.32999992370605
"9f6be7f10959afe9876f21ee221a964b","B-",2.668,"F",13.0,10.0,14.0,12.0,2.6299991607666
"a27ade8bf1d025bdaa6b5f6eabff85c8","WP",3.165,"F",19.0,14.0,17.0,21.0,3.54999923706055
"9ecf8fe3fa23d4527e94f3e0bc961d71","B+",1.886666667,"M",17.0,19.0,17.0,17.0,3.16999816894531
"bbfeeda2529bfa3c523a4c7b427f8bf5","B+",2.843846154,"M",20.0,18.0,18.0,23.0,2.82999992370605
"847b58f9d11ceb4296ab1ac0a8634561","B",2.076923077,"F",19.0,16.0,19.0,19.0,3.22999954223633
"4a0ace11325d9bc9ddfc715d34b248e0","A-",3.718461538,"F",19.0,20.0,15.0,17.0,3.35999870300293
"0d98fbe9e353b896dc67cf4384740312","B",1.915,"M",25.0,23.0,24.0,24.0,2.61999893188477
"76b35169212cacfc590340cf60557470","B-",2.769230769,"M",20.0,19.0,23.0,19.0,2.5099983215332
"fc83fa26dbefeb74ffe0c633b2157771","F",0.89,"M",19.0,15.0,22.0,20.0,3.51999855041504
"2712b8f7852975ebc5c525794dcb8ab4","C",1.0,"M",26.0,22.0,19.0,32.0,3.13999938964844
"59d8d7b4e84e6e60ca91ffc6bbf46282","D-",1.5625,"M",23.0,21.0,26.0,23.0,3.32999992370605
"8ed281266e81d07ff500bdd4d9143526","A",3.75,"F",19.0,20.0,17.0,19.0,3.39999961853027
"cb241140f44447e4ef9bf14d177f5830","B-",2.060909091,"F",18.0,21.0,22.0,18.0,2.63999938964844
"6c4f40c4aae852f33fdaa83320dd1fac","B+",2.4175,"F",18.0,18.0,18.0,21.0,3.55999946594238
"c73e6b605f2578f0b146f4ef33186302","A",2.98,"F",20.0,21.0,16.0,21.0,3.22999954223633
"be16b3c5f197d001182ae1535b2669b1","B-",2.89,"F",19.0,15.0,17.0,20.0,3.32999992370605
"354a90899803a9b3ca728ad52b19e154","B+",1.553333333,"M",20.0,19.0,20.0,21.0,2.51999855041504
"cb1ed13e65bdfeeeddf156711eacf788","A-",3.0,"M",23.0,24.0,26.0,25.0,3.96999931335449
"794cc02c29b8bdb97c1232cedd05f07e","B+",3.165,"M",17.0,12.0,18.0,22.0,3.18999862670898
"8156a072dd76bb01c85337bb83d9c8d5","A",3.734,"M",27.0,24.0,26.0,27.0,3.44999885559082
"33af2d6fc20a2da1a784972a922b8010","B",3.25,"M",21.0,20.0,24.0,20.0,3.43999862670898
"8957bc50b06ebd9ae0b6816fd9a86102","A-",3.685882353,"F",19.0,17.0,20.0,20.0,3.96999931335449
"9fdc722d8b40425cd1d6e60136628515","WP",0.556666667,"F",26.0,28.0,27.0,23.0,3.84999847412109
"7e3e8f93547d846122d2da792bbfc74f","WP",2.624375,"M",18.0,13.0,22.0,19.0,3.04999923706055
"52ab2eee3b8a43babd6a14e1acd6f27c","A",3.402,"F",26.0,29.0,25.0,26.0,3.89999961853027
"b70d9df3bcaea5daa6480bb6361a6563","A",3.0,"M",24.0,24.0,28.0,23.0,3.22999954223633
"abd9d96c125346438437cefaae1a91ff","D",3.073333333,"F",15.0,15.0,15.0,14.0,2.7599983215332
"d05eb1952a963ee037b88e0e74271d95","A+",4.164166667,"M",21.0,19.0,27.0,23.0,4.0
"6d41cc529510f7b0f4755d94c00f7b12","B+",3.0825,"F",19.0,19.0,16.0,22.0,3.54999923706055
"00c5744fe7f8499ca8240e83c5e27e33","D+",2.0,"F",25.0,27.0,20.0,22.0,2.95999908447266
"b5b453bd1ea9a5dd096c93c3f5826c0b","C",1.846923077,"F",21.0,18.0,22.0,19.0,3.17999839782715
"e053273a63253fd780f95049d18ab4c6","A",3.9375,"F",24.0,25.0,25.0,21.0,3.48999977111816
"355f3ac2d36b4f9222396aaba281be90","B",3.202,"F",19.0,22.0,16.0,18.0,3.03999900817871
"1ace64c1e85d60aab7efde16a024b82d","C+",3.499,"M",20.0,18.0,21.0,19.0,3.47999954223633
"1fe8dd442927ea718cc6526a24001bf4","C-",2.6675,"M",19.0,20.0,17.0,22.0,3.04999923706055
"1b7ea9bc3a95b7801c6282516e9bc38f","WP",2.0,"M",27.0,26.0,26.0,27.0,2.70999908447266
"564cf9707291ade61ac71355aecb99fc","B-",3.231538462,"M",21.0,15.0,23.0,22.0,2.85999870300293
"bb8ebdb0695aafab836a0cff94b0d5ba","B",2.75,"F",23.0,25.0,17.0,20.0,3.46999931335449
"775af104aab72f49cabd72c1dc0a97c6","A",3.134,"F",21.0,21.0,20.0,21.0,3.31999969482422
"651d0237eeb2a7539c287d590873b1f5","A",3.87625,"M",27.0,24.0,29.0,24.0,3.82999992370605
"8ea43ca70003235e2e895a20f8cc8fa1","A-",3.805,"M",23.0,22.0,19.0,20.0,3.28999900817871
"dfa1c639022f96af1e2e623e27450780","A",3.351764706,"M",24.0,20.0,29.0,23.0,3.72999954223633
"a3da19407896edf06c3a1411c05d5136","A",3.201333333,"M",22.0,23.0,26.0,20.0,3.66999816894531
"02ba492a5cac277323e55b151f908f80","B+",3.488235294,"F",26.0,26.0,23.0,26.0,3.61999893188477
"af9f3ae5144ebefb291086dd415adee6","A",3.6675,"F",20.0,20.0,22.0,21.0,3.56999969482422
"999c0a5cd8b6d2cc33f5e4654bcb0dd2","A-",1.585,"F",18.0,19.0,14.0,19.0,3.58999824523926
"766b44ca065eb93430a08e9fca3d09cc","A",2.9175,"F",19.0,21.0,16.0,20.0,2.83999824523926
"8c4a8f14a64961d21a491895e5d5bbbe","B-",2.942352941,"F",21.0,21.0,23.0,22.0,3.56999969482422
"4485da3f5aa309ba98cd8edf16bf38c6","B-",2.75,"M",17.0,18.0,17.0,21.0,3.42999839782715
"4eb76a0ee4b883983e22384df486aff6","A-",3.532,"F",24.0,23.0,23.0,21.0,3.32999992370605
"9a9d484060594298ad51441a5af72678","D",1.966,"F",18.0,19.0,16.0,18.0,3.70999908447266
"864d43ac06db72df77d21d1053ac498a","A-",3.82,"M",23.0,25.0,27.0,21.0,3.88999938964844
"012a4c7074f2c3f908f9215864213699","A+",3.330769231,"M",21.0,22.0,25.0,20.0,3.20999908447266
"3ca1e0a1be66f36880920f52b1650ffc","A",4.066,"M",27.0,22.0,26.0,30.0,3.83999824523926
"94d42908cf0bda765b3fb8780044a7c8","B-",3.2,"F",22.0,21.0,26.0,23.0,3.39999961853027
"2bd7bb6145b4825322fc46d5f23cfdcc","WF",0.0,"F",27.0,23.0,26.0,24.0,3.19999885559082
"8999b08ac05e20fe1852b4b5717ef5f3","B+",3.021875,"M",28.0,25.0,27.0,30.0,3.29999923706055
"ff4b5a212bed23c9ced5aa4f866141b8","C-",1.5,"M",22.0,21.0,23.0,19.0,2.60999870300293
"ba2411be2b31d31800b8cf2198b932d2","B",3.095714286,"F",21.0,23.0,20.0,19.0,4.0
"1e7ae90d6d427d7125e87320353d07f4","B-",2.871538462,"F",16.0,16.0,19.0,17.0,2.71999931335449
"191b59005e61e6572934ebe9309bd97c","C",3.0825,"F",23.0,23.0,24.0,21.0,2.75
"c09165c2050f0d68ae427807ea560c43","A",4.0,"F",23.0,23.0,19.0,21.0,3.70999908447266
"4d970adc71d4f575912b06362e5c6eb8","B",2.668,"F",17.0,16.0,20.0,15.0,2.83999824523926
"6815882c927aec862e7a776c26aeb325","A",3.466,"M",18.0,16.0,22.0,19.0,3.78999900817871
"3887e57c0b1b6032ba651a4bf2d0622a","B",3.231538462,"F",25.0,24.0,19.0,25.0,2.82999992370605
"e52a80193e2ade6531007e3b10560496","C",2.6675,"F",18.0,18.0,17.0,19.0,3.40999984741211
"8a9f02d25265c412f34177ee5646d6ed","A-",2.934,"F",17.0,16.0,16.0,17.0,3.28999900817871
"a60447ac0cdf4d0466307aecd7ccbe68","B+",3.915,"F",20.0,20.0,20.0,21.0,3.25
"b53211618fe3cfee378c192814a7e3ec","B",0.0,"M",22.0,21.0,17.0,22.0,3.46999931335449
"b53211618fe3cfee378c192814a7e3ec","B",3.1675,"M",22.0,21.0,17.0,22.0,3.46999931335449
"103d69cb2587c35dcd832c4f627382cc","B",3.2,"M",22.0,20.0,24.0,23.0,3.21999931335449
"2a89cc9264a0fabf8649f345e5f0308f","B+",3.4,"F",19.0,21.0,20.0,19.0,3.75
"11caf691376b643d147a70a7b7c92160","B",3.5275,"M",21.0,23.0,22.0,21.0,4.0
"9996a1c17c8a26238cbc36d8fcdc8a10","A",2.532,"F",23.0,21.0,24.0,22.0,3.71999931335449
"7a3bb3058d0c2f95d8db0ffa1544e8a5","C",2.333333333,"F",18.0,19.0,18.0,19.0,2.61999893188477
"b0477b7bbde5eb8e9b699ca2a40482c6","F",1.443333333,"M",23.0,20.0,21.0,23.0,3.04999923706055
"3c6636c9bb3cc67c042a296d77f39bbe","F",1.113333333,"M",19.0,13.0,18.0,19.0,2.91999816894531
"b41138f4c2e5477cb3f2f9e120e92b6c","B+",3.466,"F",21.0,22.0,19.0,19.0,3.73999977111816
"c59fdc860db58dbcf83b0db8e3b05554","A",2.846153846,"M",21.0,19.0,22.0,20.0,3.89999961853027
"2eb7920f6ca6651421bd6865f186ca67","B-",2.615384615,"F",21.0,22.0,23.0,21.0,3.48999977111816
"1f4feb23ea8667629f5b977352b0b787","D",2.857142857,"F",23.0,24.0,16.0,23.0,2.95999908447266
"8adda1120ec105cfdfaf7eae1a0d3622","A",4.144375,"M",29.0,25.0,30.0,34.0,3.91999816894531
"9c34477bcb152db99a64552d990e43d1","A",3.4175,"F",22.0,23.0,21.0,22.0,3.8799991607666
"fdbf93c9d10cb60d7544aeedeb29ad7e","B",3.422,"F",16.0,15.0,18.0,16.0,3.06999969482422
"3f699f6b145ddb5a58d95b69c8210900","B-",2.003333333,"M",22.0,21.0,24.0,20.0,3.81999969482422
"c5b2f1c9cf5844df71a436be7defcebf","A-",3.585,"F",25.0,24.0,30.0,23.0,3.57999992370605
"8cb15263904020ff0aa70dfb756c7ffa","A-",3.835,"F",23.0,23.0,21.0,21.0,4.0
"62f1c8c4edc2b51f8f01ec6d4ece00b0","A",3.804117647,"M",24.0,25.0,24.0,25.0,3.63999938964844
"1a23cc6d5c1f14d0dc73f6ec9189caeb","C",3.394545455,"F",18.0,16.0,16.0,22.0,3.07999992370605
"886abdba6f7275f0637aa2bf16befa0a","B",2.89,"M",21.0,20.0,21.0,21.0,2.7599983215332
"a17fe56456d1aa921cb860f57bb33bfa","B",2.871538462,"F",27.0,30.0,27.0,26.0,3.56999969482422
"5f0d0ab9f2bd026e704a6f4f3d052bf9","C",1.801,"M",25.0,23.0,25.0,23.0,4.0
"d75327c31dc56e1669be0aa3d3ac8a2c","A-",3.572857143,"F",22.0,21.0,21.0,22.0,3.27999877929688
"9c176e704cc5434caef06063ba2f2337","B-",2.902,"M",20.0,20.0,17.0,25.0,3.04999923706055
"0f033a9a9c62ceed4e1557aba8d3a645","B+",2.998,"M",21.0,22.0,21.0,19.0,3.86999893188477
"9d1adb9422fa17b29b8185f90624aa5e","B",3.534,"F",21.0,23.0,20.0,20.0,3.59999847412109
"66d8ca4106679c72392a5afb4573a715","A-",3.500714286,"M",21.0,20.0,21.0,22.0,3.23999977111816
"12be5ca7523903f7aac5159384bb6435","A+",3.8325,"M",19.0,18.0,20.0,17.0,3.58999824523926
"a906e00e40d901d7963e32d945952659","B+",3.482727273,"F",21.0,26.0,18.0,19.0,3.75
"de370b7ee0f3d7fd3e68ad10e01ee219","B-",2.835,"M",26.0,24.0,21.0,23.0,3.25
"77c4251fca587a7f97eb02decaf57460","A",3.810625,"F",25.0,25.0,24.0,25.0,3.05999946594238
"773dd640b7796762772eea5317d211f9","B",3.464,"M",26.0,24.0,27.0,23.0,3.93999862670898
"d8d1a50369a081f654bf61c548571436","A",3.311333333,"M",19.0,18.0,23.0,20.0,3.15999984741211
"21d2612638bf12a86bd10a5379ddb49e","A-",2.602,"M",22.0,22.0,24.0,23.0,2.51999855041504
"66c9e415af9eddc4cb688fd8f94f69e0","A-",3.25,"M",23.0,20.0,24.0,24.0,3.69999885559082
"d66231adad88569a2fee4cffd04d4f31","B+",3.5825,"F",20.0,17.0,21.0,20.0,3.43999862670898
"cfe9f6ce0c18f8dcd7480b16bf1c7bab","A-",3.334375,"M",22.0,21.0,24.0,20.0,3.13999938964844
"eb905cc62516072f7181b254fefcb69f","WP",0.0,"F",23.0,22.0,20.0,19.0,3.01999855041504
"7df42c205543e4950c0bab92130dbe53","A",3.266,"F",24.0,21.0,27.0,25.0,3.95999908447266
"8e2c1979264cf9ad1786bf5dbeaf613a","A-",3.616923077,"M",20.0,19.0,18.0,21.0,3.03999900817871
"d32b170e59e76fd0d84e977f2e7dd3b9","B+",3.778,"M",17.0,18.0,17.0,17.0,2.76999855041504
"6437376656f38018cd1fa27c3b56b001","C+",3.58375,"M",23.0,20.0,22.0,24.0,3.39999961853027
"4309fab29ddb361b178dacae7f5263f8","B+",2.6,"M",25.0,26.0,26.0,23.0,4.0
"a73422b7fa1cd42dc6c25b10e16eb7f1","B",3.665,"M",20.0,19.0,17.0,19.0,2.94999885559082
"2b5c94e42cc8c0f39f2f25418853ffbb","B-",3.5,"F",21.0,19.0,20.0,26.0,3.45999908447266
"d4a2f903c3a785ec54051d17330502db","B+",3.333076923,"M",26.0,21.0,22.0,28.0,3.51999855041504
"816bdfd125067a8cc368c71ef7090494","B+",3.165,"F",25.0,25.0,22.0,22.0,2.58999824523926
"e6e9cad93b58fa0f37afe246140ae596","C+",1.923076923,"M",22.0,20.0,23.0,20.0,3.09999847412109
"2d8406e0350b99f6e18d41f0fbe625ad","F",3.1675,"F",20.0,21.0,15.0,20.0,3.63999938964844
"5a741338d7117a25aaa18a82cd3e32e7","B+",3.6925,"F",19.0,20.0,17.0,21.0,3.75
"ee965bee9dccf49053bdd381da1f1382","WP",0.0,"F",18.0,20.0,16.0,11.0,2.68999862670898
"9e01a2c3fc11b85823b6ea379a3fe878","B-",2.068,"M",22.0,23.0,22.0,21.0,2.63999938964844
"8bb91528942e6fb70b6b3a035d843359","B-",1.78,"M",22.0,20.0,20.0,19.0,3.5
"1fde1e9cd602c8e96e154d000db441c6","A",3.866,"M",12.0,7.0,15.0,13.0,3.20999908447266
"64d193c33e3b1b63eca44113a6ebdfae","B",2.763571429,"F",24.0,23.0,23.0,22.0,3.28999900817871
"46182d891f1264928d2e66bfa14e69ec","A",3.585,"F",21.0,24.0,17.0,21.0,3.84999847412109
"d8e94a7eda0a4cd09f68e7fb6d9a1c21","C-",2.384615385,"M",22.0,17.0,25.0,23.0,3.40999984741211
"53c6d401e6854e921ecea443f611b036","WP",0.0,"M",25.0,22.0,26.0,29.0,3.39999961853027
"44e1292229362c293199158e64316617","A",3.614615385,"F",20.0,20.0,19.0,24.0,2.84999847412109
"a72329052fa4efebeaac70c8798901b7","F",2.255384615,"M",15.0,10.0,16.0,18.0,2.54999923706055
"fd121b0eff3885df3e0c9820f9a42626","A",3.288,"M",23.0,22.0,29.0,24.0,3.67999839782715
"ccde99030bf43907492890d00f581b1a","A-",3.596428571,"F",21.0,20.0,16.0,23.0,3.06999969482422
"f5bdf103ada496f5295e1104a0b92c03","A",3.847692308,"F",25.0,28.0,29.0,23.0,4.0
"7a6662d50b10a4b08611c7627e54d1a1","A",3.642307692,"F",24.0,24.0,26.0,24.0,3.82999992370605
"481999e3caa8230a4656793f80855f57","A",3.332,"M",17.0,14.0,19.0,21.0,2.57999992370605
"1ccbc9aad1df4fd8974f200ca91a79e5","C",1.134,"M",20.0,18.0,19.0,22.0,2.66999816894531
