"combinations","n","pMax","pAvg","r2"
"blocking,delay,centrality,edges","4","0.7983505733456919","0.24331517671987327","0.6371849244659995"
"blocking,delay,free,edges","4","0.9343912610495321","0.2783944436974866","0.6365419454082275"
"blocking,centrality,free,edges","4","0.8707543000842918","0.510892566726783","0.5483747525694623"
"delay,centrality,reachability,free","4","0.9749260170734458","0.3511654845596674","0.6304511854539523"
"delay,centrality,reachability,edges","4","0.7983505733456707","0.24331517671986327","0.6371849244659994"
"delay,centrality,free,edges","4","0.783182781885032","0.3111516888104936","0.5734274470903418"
"delay,reachability,free,edges","4","0.9343912610495325","0.2783944436974869","0.6365419454082274"
"centrality,reachability,free,edges","4","0.8707543000842919","0.510892566726785","0.5483747525694627"
"credits,complexity,centrality,reachability,free","5","0.7419893855604931","0.19224734409582936","0.8205448503119773"
"credits,complexity,centrality,reachability,edges","5","0.2465218382542046","0.05532121896256286","0.8414615193968374"
"credits,complexity,centrality,free,edges","5","0.6222467519475141","0.1691371596991854","0.8207505764900916"
"credits,complexity,reachability,free,edges","5","0.990584870217405","0.16789855273077767","0.834809033617142"
"credits,blocking,delay,centrality,free","5","0.7419893855604895","0.21384820208045352","0.8205448503119774"
"credits,blocking,delay,centrality,edges","5","0.24652183825418789","0.05949188615437912","0.8414615193968373"
"credits,blocking,delay,free,edges","5","0.9905848702174445","0.16789850510585194","0.834809033617142"
"credits,blocking,centrality,free,edges","5","0.6295922021095116","0.22929349922515216","0.8125748321131043"
"credits,delay,centrality,reachability,free","5","0.7419893855604915","0.2138482020804547","0.8205448503119772"
"credits,delay,centrality,reachability,edges","5","0.24652183825418672","0.05949188615437905","0.8414615193968373"
"credits,delay,centrality,free,edges","5","0.6387313275877362","0.1548652050227769","0.8251169912341187"
"credits,delay,reachability,free,edges","5","0.9905848702174779","0.16789850510585702","0.8348090336171419"
"credits,centrality,reachability,free,edges","5","0.629592202109511","0.22929349922515216","0.8125748321131043"
"complexity,centrality,reachability,free,edges","5","0.9068516566621269","0.35807701390049096","0.637340091676611"
"blocking,delay,centrality,free,edges","5","0.9068516566621468","0.3593014050627394","0.6373400916766111"
"delay,centrality,reachability,free,edges","5","0.9068516566621285","0.3593014050627242","0.6373400916766112"
"credits,complexity,centrality,reachability,free,edges","6","0.875303790570567","0.17540180614375472","0.8415873579121534"
"credits,blocking,delay,centrality,free,edges","6","0.8753037905705656","0.1795660505815097","0.8415873579121533"
"credits,delay,centrality,reachability,free,edges","6","0.8753037905705631","0.17956605058150868","0.8415873579121536"
